cliente_id,monto,fecha,tipo_operacion,sector_actividad,frecuencia_mensual,EsEfectivo,EsInternacional,SectorAltoRiesgo,fecha_dt,mes,dia_semana,fin_de_mes,quincena,MontoRelevante,EsEstructurada,fraccion,umbral_aviso_mxn,limite_efectivo_mxn,monto_6m,ops_6m,Acum6mAlcanzaAviso,clasificacion_lfpiorpi
CLT47072,118796.92,2025-02-17,tarjeta,joyeria_metales,5,0,0,0,2025-02-17,2,0,0,1,0,0,XI_joyeria,363179.4,363179.4,118796.92,1,0,relevante
CLT47072,135629.73,2025-10-18,tarjeta,joyeria_metales,5,0,0,0,2025-10-18,10,5,0,0,0,0,XI_joyeria,363179.4,363179.4,135629.73,1,0,relevante
CLT47072,66866.94,2024-11-05,efectivo,servicios_financieros,5,1,0,0,2024-11-05,11,1,0,0,0,0,servicios_financieros,inf,inf,66866.94,1,0,relevante
CLT47093,4416.87,2025-08-10,tarjeta,automotriz,2,0,0,0,2025-08-10,8,6,0,0,0,0,VIII_vehiculos,726358.8,363179.4,4416.87,1,0,relevante
CLT47093,59171.93,2025-03-04,tarjeta,arte_antiguedades,2,0,0,0,2025-03-04,3,1,0,0,0,0,arte_antiguedades,inf,inf,59171.93,1,0,relevante
CLT47196,30975.61,2025-01-03,tarjeta,joyeria_metales,6,0,0,0,2025-01-03,1,4,0,0,0,0,XI_joyeria,363179.4,363179.4,30975.61,1,0,relevante
CLT47196,119144.93,2025-07-13,efectivo,arte_antiguedades,6,1,0,0,2025-07-13,7,6,0,1,0,0,arte_antiguedades,inf,inf,119144.93,1,0,relevante
CLT47196,2602.38,2025-01-15,tarjeta,casa_cambio,6,0,0,1,2025-01-15,1,2,0,1,0,0,casa_cambio,inf,inf,2602.38,1,0,inusual
CLT47196,89376.67,2025-03-16,transferencia_internacional,casa_cambio,6,0,1,1,2025-03-16,3,6,0,1,0,0,casa_cambio,inf,inf,91979.05,2,0,inusual
CLT47196,8285.9,2025-02-06,tarjeta,servicios_financieros,6,0,0,0,2025-02-06,2,3,0,0,0,0,servicios_financieros,inf,inf,8285.9,1,0,relevante
CLT47196,168339.0,2025-03-23,efectivo,transmision_dinero,6,1,0,0,2025-03-23,3,6,0,0,0,0,transmision_dinero,inf,inf,168339.0,1,0,relevante
CLT47353,98652.94,2025-10-05,transferencia_nacional,servicios_financieros,2,0,0,0,2025-10-05,10,6,0,0,0,0,servicios_financieros,inf,inf,98652.94,1,0,relevante
CLT47353,9825.55,2025-06-11,transferencia_nacional,transmision_dinero,2,0,0,0,2025-06-11,6,2,0,0,0,0,transmision_dinero,inf,inf,9825.55,1,0,relevante
CLT47388,96456.31,2024-11-17,transferencia_nacional,arte_antiguedades,4,0,0,0,2024-11-17,11,6,0,1,0,0,arte_antiguedades,inf,inf,96456.31,1,0,relevante
CLT47388,151503.07,2024-11-22,efectivo,casa_cambio,4,1,0,1,2024-11-22,11,4,0,0,0,0,casa_cambio,inf,inf,151503.07,1,0,inusual
CLT47388,8264.34,2025-03-15,transferencia_nacional,servicios_financieros,4,0,0,0,2025-03-15,3,5,0,1,0,0,servicios_financieros,inf,inf,8264.34,1,0,relevante
CLT47388,3260.33,2025-06-30,transferencia_nacional,transmision_dinero,4,0,0,0,2025-06-30,6,0,1,0,0,0,transmision_dinero,inf,inf,3260.33,1,0,relevante
CLT47450,9601.93,2025-06-23,transferencia_nacional,joyeria_metales,3,0,0,0,2025-06-23,6,0,0,0,0,0,XI_joyeria,363179.4,363179.4,9601.93,1,0,relevante
CLT47450,165037.22,2025-05-06,transferencia_internacional,casa_cambio,3,0,1,1,2025-05-06,5,1,0,0,0,0,casa_cambio,inf,inf,165037.22,1,0,inusual
CLT47450,18672.57,2025-07-05,transferencia_nacional,transmision_dinero,3,0,0,0,2025-07-05,7,5,0,0,0,0,transmision_dinero,inf,inf,18672.57,1,0,relevante
CLT47606,80335.2,2024-12-10,tarjeta,joyeria_metales,4,0,0,0,2024-12-10,12,1,0,0,0,0,XI_joyeria,363179.4,363179.4,80335.2,1,0,relevante
CLT47606,5076.52,2025-01-05,efectivo,joyeria_metales,4,1,0,0,2025-01-05,1,6,0,0,0,0,XI_joyeria,363179.4,363179.4,85411.72,2,0,relevante
CLT47606,71856.97,2024-12-11,transferencia_nacional,casa_cambio,4,0,0,1,2024-12-11,12,2,0,0,0,0,casa_cambio,inf,inf,71856.97,1,0,inusual
CLT47606,144432.13,2025-04-15,tarjeta,notaria,4,0,0,0,2025-04-15,4,1,0,1,0,0,notaria,inf,inf,144432.13,1,0,relevante
CLT47667,8046.14,2024-12-20,tarjeta,activos_virtuales,4,0,0,1,2024-12-20,12,4,0,0,0,0,XVI_activos_virtuales,23759.4,inf,8046.14,1,0,inusual
CLT47667,9215.59,2025-08-23,tarjeta,traslado_valores,4,0,0,1,2025-08-23,8,5,0,0,0,0,X_traslado_valores,363179.4,363179.4,9215.59,1,0,inusual
CLT47667,76165.96,2025-09-15,transferencia_internacional,traslado_valores,4,0,1,1,2025-09-15,9,0,0,1,0,0,X_traslado_valores,363179.4,363179.4,85381.55,2,0,inusual
CLT47667,139216.34,2025-09-21,efectivo,traslado_valores,4,1,0,1,2025-09-21,9,6,0,0,0,0,X_traslado_valores,363179.4,363179.4,224597.89,3,0,inusual
CLT47752,56772.84,2025-01-08,transferencia_nacional,activos_virtuales,4,0,0,1,2025-01-08,1,2,0,0,1,0,XVI_activos_virtuales,23759.4,inf,56772.84,1,0,preocupante
CLT47752,82790.38,2025-02-08,efectivo,activos_virtuales,4,1,0,1,2025-02-08,2,5,0,0,1,0,XVI_activos_virtuales,23759.4,inf,139563.22,2,0,preocupante
CLT47752,80499.76,2024-11-06,transferencia_internacional,transmision_dinero,4,0,1,0,2024-11-06,11,2,0,0,0,0,transmision_dinero,inf,inf,80499.76,1,0,inusual
CLT47752,2697.84,2025-08-24,transferencia_nacional,transmision_dinero,4,0,0,0,2025-08-24,8,6,0,0,0,0,transmision_dinero,inf,inf,2697.84,1,0,relevante
CLT47762,20139.75,2025-09-28,transferencia_internacional,joyeria_metales,2,0,1,0,2025-09-28,9,6,0,0,0,0,XI_joyeria,363179.4,363179.4,20139.75,1,0,inusual
CLT47762,44262.88,2025-06-26,tarjeta,arte_antiguedades,2,0,0,0,2025-06-26,6,3,0,0,0,0,arte_antiguedades,inf,inf,44262.88,1,0,relevante
CLT47777,22187.17,2025-06-06,transferencia_nacional,automotriz,4,0,0,0,2025-06-06,6,4,0,0,0,0,VIII_vehiculos,726358.8,363179.4,22187.17,1,0,relevante
CLT47777,29490.61,2024-12-03,tarjeta,notaria,4,0,0,0,2024-12-03,12,1,0,0,0,0,notaria,inf,inf,29490.61,1,0,relevante
CLT47777,4212344.51,2025-07-26,transferencia_nacional,notaria,4,0,0,0,2025-07-26,7,5,0,0,0,0,notaria,inf,inf,4212344.51,1,0,relevante
CLT47777,169410.6,2025-07-27,efectivo,notaria,4,1,0,0,2025-07-27,7,6,0,0,0,0,notaria,inf,inf,4381755.109999999,2,0,relevante
CLT47828,74391.23,2024-11-27,tarjeta,automotriz,8,0,0,0,2024-11-27,11,2,0,0,0,0,VIII_vehiculos,726358.8,363179.4,74391.23,1,0,relevante
CLT47828,48788.95,2025-05-30,tarjeta,automotriz,8,0,0,0,2025-05-30,5,4,0,0,0,0,VIII_vehiculos,726358.8,363179.4,48788.95,1,0,relevante
CLT47828,18199.37,2025-10-01,tarjeta,inmobiliaria,8,0,0,0,2025-10-01,10,2,0,0,0,0,V_inmuebles,907948.5,907948.5,18199.37,1,0,relevante
CLT47828,76766.85,2025-01-21,tarjeta,traslado_valores,8,0,0,1,2025-01-21,1,1,0,0,0,0,X_traslado_valores,363179.4,363179.4,76766.85,1,0,inusual
CLT47828,78588.05,2025-05-04,transferencia_nacional,traslado_valores,8,0,0,1,2025-05-04,5,6,0,0,0,0,X_traslado_valores,363179.4,363179.4,155354.90000000002,2,0,inusual
CLT47828,2285.62,2025-09-24,tarjeta,arte_antiguedades,8,0,0,0,2025-09-24,9,2,0,0,0,0,arte_antiguedades,inf,inf,2285.62,1,0,relevante
CLT47828,83876.61,2025-01-05,transferencia_nacional,casa_cambio,8,0,0,1,2025-01-05,1,6,0,0,0,0,casa_cambio,inf,inf,83876.61,1,0,inusual
CLT47828,127441.68,2025-10-30,tarjeta,servicios_financieros,8,0,0,0,2025-10-30,10,3,0,0,0,0,servicios_financieros,inf,inf,127441.68,1,0,relevante
CLT47930,6371.94,2025-07-05,transferencia_nacional,automotriz,6,0,0,0,2025-07-05,7,5,0,0,0,0,VIII_vehiculos,726358.8,363179.4,6371.94,1,0,relevante
CLT47930,3946.73,2025-03-31,efectivo,joyeria_metales,6,1,0,0,2025-03-31,3,0,1,0,0,0,XI_joyeria,363179.4,363179.4,3946.73,1,0,relevante
CLT47930,22116.63,2025-01-21,transferencia_nacional,activos_virtuales,6,0,0,1,2025-01-21,1,1,0,0,1,0,XVI_activos_virtuales,23759.4,inf,22116.63,1,0,inusual
CLT47930,121475.29,2025-08-24,tarjeta,traslado_valores,6,0,0,1,2025-08-24,8,6,0,0,0,0,X_traslado_valores,363179.4,363179.4,121475.29,1,0,inusual
CLT47930,169357.21,2025-01-02,efectivo,casa_cambio,6,1,0,1,2025-01-02,1,3,0,0,0,0,casa_cambio,inf,inf,169357.21,1,0,inusual
CLT47930,1772.46,2025-09-09,efectivo,notaria,6,1,0,0,2025-09-09,9,1,0,0,0,0,notaria,inf,inf,1772.46,1,0,relevante
CLT48175,4150.91,2025-02-03,efectivo,automotriz,6,1,0,0,2025-02-03,2,0,0,0,0,0,VIII_vehiculos,726358.8,363179.4,4150.91,1,0,relevante
CLT48175,2853108.37,2025-02-01,tarjeta,activos_virtuales,6,0,0,1,2025-02-01,2,5,0,0,1,0,XVI_activos_virtuales,23759.4,inf,2853108.37,1,0,preocupante
CLT48175,109945.84,2025-09-23,tarjeta,activos_virtuales,6,0,0,1,2025-09-23,9,1,0,0,1,0,XVI_activos_virtuales,23759.4,inf,109945.84,1,0,preocupante
CLT48175,78773.13,2025-08-12,tarjeta,traslado_valores,6,0,0,1,2025-08-12,8,1,0,0,0,0,X_traslado_valores,363179.4,363179.4,78773.13,1,0,inusual
CLT48175,159877.72,2025-04-20,tarjeta,servicios_financieros,6,0,0,0,2025-04-20,4,6,0,0,0,0,servicios_financieros,inf,inf,159877.72,1,0,relevante
CLT48175,3039525.4,2025-06-22,transferencia_nacional,transmision_dinero,6,0,0,0,2025-06-22,6,6,0,0,0,0,transmision_dinero,inf,inf,3039525.4,1,0,relevante
CLT48254,78079.16,2025-06-12,transferencia_nacional,casa_cambio,1,0,0,1,2025-06-12,6,3,0,0,0,0,casa_cambio,inf,inf,78079.16,1,0,inusual
CLT48290,2820.58,2025-07-13,efectivo,inmobiliaria,4,1,0,0,2025-07-13,7,6,0,1,0,0,V_inmuebles,907948.5,907948.5,2820.58,1,0,relevante
CLT48290,25972.64,2025-01-12,tarjeta,activos_virtuales,4,0,0,1,2025-01-12,1,6,0,0,1,0,XVI_activos_virtuales,23759.4,inf,25972.64,1,0,preocupante
CLT48290,47196.87,2025-05-10,transferencia_nacional,notaria,4,0,0,0,2025-05-10,5,5,0,0,0,0,notaria,inf,inf,47196.87,1,0,relevante
CLT48290,25880.6,2025-06-09,tarjeta,servicios_financieros,4,0,0,0,2025-06-09,6,0,0,0,0,0,servicios_financieros,inf,inf,25880.6,1,0,relevante
CLT48427,30597.33,2025-07-28,tarjeta,automotriz,5,0,0,0,2025-07-28,7,0,0,0,0,0,VIII_vehiculos,726358.8,363179.4,30597.33,1,0,relevante
CLT48427,27820.71,2025-10-16,transferencia_nacional,traslado_valores,5,0,0,1,2025-10-16,10,3,0,1,0,0,X_traslado_valores,363179.4,363179.4,27820.71,1,0,inusual
CLT48427,15103.21,2025-08-12,transferencia_nacional,casa_cambio,5,0,0,1,2025-08-12,8,1,0,0,0,0,casa_cambio,inf,inf,15103.21,1,0,inusual
CLT48427,116977.75,2025-09-06,efectivo,casa_cambio,5,1,0,1,2025-09-06,9,5,0,0,0,0,casa_cambio,inf,inf,132080.96,2,0,inusual
CLT48427,24262.36,2025-07-24,transferencia_internacional,servicios_financieros,5,0,1,0,2025-07-24,7,3,0,0,0,0,servicios_financieros,inf,inf,24262.36,1,0,inusual
CLT48452,2571.71,2024-11-25,transferencia_nacional,inmobiliaria,7,0,0,0,2024-11-25,11,0,0,0,0,0,V_inmuebles,907948.5,907948.5,2571.71,1,0,relevante
CLT48452,6180.44,2025-09-01,transferencia_nacional,activos_virtuales,7,0,0,1,2025-09-01,9,0,0,0,0,0,XVI_activos_virtuales,23759.4,inf,6180.44,1,0,inusual
CLT48452,105961.43,2025-07-24,tarjeta,traslado_valores,7,0,0,1,2025-07-24,7,3,0,0,0,0,X_traslado_valores,363179.4,363179.4,105961.43,1,0,inusual
CLT48452,52738.03,2025-02-26,tarjeta,arte_antiguedades,7,0,0,0,2025-02-26,2,2,0,0,0,0,arte_antiguedades,inf,inf,52738.03,1,0,relevante
CLT48452,57563.06,2025-04-22,tarjeta,notaria,7,0,0,0,2025-04-22,4,1,0,0,0,0,notaria,inf,inf,57563.06,1,0,relevante
CLT48452,3126.87,2025-08-22,transferencia_nacional,servicios_financieros,7,0,0,0,2025-08-22,8,4,0,0,0,0,servicios_financieros,inf,inf,3126.87,1,0,relevante
CLT48452,8929.02,2024-11-20,tarjeta,transmision_dinero,7,0,0,0,2024-11-20,11,2,0,0,0,0,transmision_dinero,inf,inf,8929.02,1,0,relevante
CLT48469,11578.38,2025-04-15,transferencia_nacional,automotriz,5,0,0,0,2025-04-15,4,1,0,1,0,0,VIII_vehiculos,726358.8,363179.4,11578.38,1,0,relevante
CLT48469,4659.34,2024-12-05,tarjeta,arte_antiguedades,5,0,0,0,2024-12-05,12,3,0,0,0,0,arte_antiguedades,inf,inf,4659.34,1,0,relevante
CLT48469,86012.68,2025-09-28,transferencia_nacional,casa_cambio,5,0,0,1,2025-09-28,9,6,0,0,0,0,casa_cambio,inf,inf,86012.68,1,0,inusual
CLT48469,7531.62,2025-08-19,transferencia_internacional,servicios_financieros,5,0,1,0,2025-08-19,8,1,0,0,0,0,servicios_financieros,inf,inf,7531.62,1,0,inusual
CLT48469,67662.22,2025-08-19,transferencia_nacional,servicios_financieros,5,0,0,0,2025-08-19,8,1,0,0,0,0,servicios_financieros,inf,inf,75193.84,2,0,relevante
CLT48566,57579.6,2025-08-17,tarjeta,automotriz,2,0,0,0,2025-08-17,8,6,0,1,0,0,VIII_vehiculos,726358.8,363179.4,57579.6,1,0,relevante
CLT48566,46571.95,2025-07-23,transferencia_nacional,notaria,2,0,0,0,2025-07-23,7,2,0,0,0,0,notaria,inf,inf,46571.95,1,0,relevante
CLT48752,58236.38,2025-07-03,efectivo,traslado_valores,1,1,0,1,2025-07-03,7,3,0,0,0,0,X_traslado_valores,363179.4,363179.4,58236.38,1,0,inusual
CLT48829,1376.14,2025-03-09,transferencia_internacional,inmobiliaria,5,0,1,0,2025-03-09,3,6,0,0,0,0,V_inmuebles,907948.5,907948.5,1376.14,1,0,inusual
CLT48829,46529.19,2025-10-17,tarjeta,inmobiliaria,5,0,0,0,2025-10-17,10,4,0,1,0,0,V_inmuebles,907948.5,907948.5,46529.19,1,0,relevante
CLT48829,10720.26,2025-04-29,transferencia_nacional,casa_cambio,5,0,0,1,2025-04-29,4,1,0,0,0,0,casa_cambio,inf,inf,10720.26,1,0,inusual
CLT48829,562.18,2025-03-21,transferencia_nacional,servicios_financieros,5,0,0,0,2025-03-21,3,4,0,0,0,0,servicios_financieros,inf,inf,562.18,1,0,relevante
CLT48829,29575.7,2025-04-29,transferencia_nacional,servicios_financieros,5,0,0,0,2025-04-29,4,1,0,0,0,0,servicios_financieros,inf,inf,30137.88,2,0,relevante
CLT48890,1751.92,2025-07-21,transferencia_nacional,traslado_valores,3,0,0,1,2025-07-21,7,0,0,0,0,0,X_traslado_valores,363179.4,363179.4,1751.92,1,0,inusual
CLT48890,56999.23,2025-07-02,efectivo,notaria,3,1,0,0,2025-07-02,7,2,0,0,0,0,notaria,inf,inf,56999.23,1,0,relevante
CLT48890,40743.25,2025-08-01,transferencia_nacional,servicios_financieros,3,0,0,0,2025-08-01,8,4,0,0,0,0,servicios_financieros,inf,inf,40743.25,1,0,relevante
CLT48974,4138553.06,2025-09-30,transferencia_nacional,automotriz,5,0,0,0,2025-09-30,9,1,1,0,1,0,VIII_vehiculos,726358.8,363179.4,4138553.06,1,0,preocupante
CLT48974,55007.65,2025-06-19,transferencia_nacional,activos_virtuales,5,0,0,1,2025-06-19,6,3,0,0,1,0,XVI_activos_virtuales,23759.4,inf,55007.65,1,0,preocupante
CLT48974,126410.59,2024-12-15,efectivo,arte_antiguedades,5,1,0,0,2024-12-15,12,6,0,1,0,0,arte_antiguedades,inf,inf,126410.59,1,0,relevante
CLT48974,45351.44,2024-12-19,transferencia_nacional,arte_antiguedades,5,0,0,0,2024-12-19,12,3,0,0,0,0,arte_antiguedades,inf,inf,171762.03,2,0,relevante
CLT48974,61257.83,2025-03-17,transferencia_nacional,servicios_financieros,5,0,0,0,2025-03-17,3,0,0,1,0,0,servicios_financieros,inf,inf,61257.83,1,0,relevante
CLT49117,133912.61,2025-08-11,tarjeta,automotriz,3,0,0,0,2025-08-11,8,0,0,0,0,0,VIII_vehiculos,726358.8,363179.4,133912.61,1,0,relevante
CLT49117,89705.93,2025-02-06,tarjeta,arte_antiguedades,3,0,0,0,2025-02-06,2,3,0,0,0,0,arte_antiguedades,inf,inf,89705.93,1,0,relevante
CLT49117,148308.9,2025-08-21,transferencia_nacional,transmision_dinero,3,0,0,0,2025-08-21,8,3,0,0,0,0,transmision_dinero,inf,inf,148308.9,1,0,relevante
CLT49132,158848.35,2025-01-06,efectivo,joyeria_metales,2,1,0,0,2025-01-06,1,0,0,0,0,0,XI_joyeria,363179.4,363179.4,158848.35,1,0,relevante
CLT49132,1193.28,2025-03-27,transferencia_nacional,transmision_dinero,2,0,0,0,2025-03-27,3,3,0,0,0,0,transmision_dinero,inf,inf,1193.28,1,0,relevante
CLT49139,63837.43,2024-12-22,tarjeta,automotriz,4,0,0,0,2024-12-22,12,6,0,0,0,0,VIII_vehiculos,726358.8,363179.4,63837.43,1,0,relevante
CLT49139,7877.95,2025-01-21,tarjeta,joyeria_metales,4,0,0,0,2025-01-21,1,1,0,0,0,0,XI_joyeria,363179.4,363179.4,7877.95,1,0,relevante
CLT49139,64049.94,2024-12-31,transferencia_nacional,casa_cambio,4,0,0,1,2024-12-31,12,1,1,0,0,0,casa_cambio,inf,inf,64049.94,1,0,inusual
CLT49139,32647.23,2025-09-26,transferencia_nacional,servicios_financieros,4,0,0,0,2025-09-26,9,4,0,0,0,0,servicios_financieros,inf,inf,32647.23,1,0,relevante
CLT49240,84961.02,2025-04-07,transferencia_internacional,activos_virtuales,4,0,1,1,2025-04-07,4,0,0,0,1,0,XVI_activos_virtuales,23759.4,inf,84961.02,1,0,preocupante
CLT49240,33613.91,2025-03-25,efectivo,arte_antiguedades,4,1,0,0,2025-03-25,3,1,0,0,0,0,arte_antiguedades,inf,inf,33613.91,1,0,relevante
CLT49240,63296.16,2024-12-31,transferencia_nacional,servicios_financieros,4,0,0,0,2024-12-31,12,1,1,0,0,0,servicios_financieros,inf,inf,63296.16,1,0,relevante
CLT49240,6656.95,2025-02-04,tarjeta,transmision_dinero,4,0,0,0,2025-02-04,2,1,0,0,0,0,transmision_dinero,inf,inf,6656.95,1,0,relevante
CLT49251,9895.57,2024-12-29,tarjeta,automotriz,4,0,0,0,2024-12-29,12,6,0,0,0,0,VIII_vehiculos,726358.8,363179.4,9895.57,1,0,relevante
CLT49251,4784.81,2025-06-26,tarjeta,traslado_valores,4,0,0,1,2025-06-26,6,3,0,0,0,0,X_traslado_valores,363179.4,363179.4,4784.81,1,0,inusual
CLT49251,56164.07,2025-01-11,transferencia_internacional,notaria,4,0,1,0,2025-01-11,1,5,0,0,0,0,notaria,inf,inf,56164.07,1,0,inusual
CLT49251,2726.73,2025-06-07,tarjeta,notaria,4,0,0,0,2025-06-07,6,5,0,0,0,0,notaria,inf,inf,58890.8,2,0,relevante
CLT49321,1034.99,2025-03-08,tarjeta,automotriz,3,0,0,0,2025-03-08,3,5,0,0,0,0,VIII_vehiculos,726358.8,363179.4,1034.99,1,0,relevante
CLT49321,3849519.38,2025-09-01,transferencia_nacional,automotriz,3,0,0,0,2025-09-01,9,0,0,0,1,0,VIII_vehiculos,726358.8,363179.4,3850554.37,2,0,preocupante
CLT49321,69177.99,2025-05-13,tarjeta,servicios_financieros,3,0,0,0,2025-05-13,5,1,0,1,0,0,servicios_financieros,inf,inf,69177.99,1,0,relevante
CLT49363,72290.83,2024-11-30,tarjeta,transmision_dinero,1,0,0,0,2024-11-30,11,5,1,0,0,0,transmision_dinero,inf,inf,72290.83,1,0,relevante
CLT49446,94377.27,2024-11-17,transferencia_internacional,automotriz,6,0,1,0,2024-11-17,11,6,0,1,0,0,VIII_vehiculos,726358.8,363179.4,94377.27,1,0,inusual
CLT49446,107673.86,2025-04-06,efectivo,joyeria_metales,6,1,0,0,2025-04-06,4,6,0,0,0,0,XI_joyeria,363179.4,363179.4,107673.86,1,0,relevante
CLT49446,72320.53,2025-02-13,efectivo,activos_virtuales,6,1,0,1,2025-02-13,2,3,0,1,1,0,XVI_activos_virtuales,23759.4,inf,72320.53,1,0,preocupante
CLT49446,8401.07,2025-03-19,efectivo,arte_antiguedades,6,1,0,0,2025-03-19,3,2,0,0,0,0,arte_antiguedades,inf,inf,8401.07,1,0,relevante
CLT49446,165187.73,2025-06-11,transferencia_nacional,arte_antiguedades,6,0,0,0,2025-06-11,6,2,0,0,0,0,arte_antiguedades,inf,inf,173588.80000000002,2,0,relevante
CLT49446,158447.03,2025-02-17,transferencia_nacional,notaria,6,0,0,0,2025-02-17,2,0,0,1,0,0,notaria,inf,inf,158447.03,1,0,relevante
CLT49529,68563.17,2024-12-01,tarjeta,activos_virtuales,5,0,0,1,2024-12-01,12,6,0,0,1,0,XVI_activos_virtuales,23759.4,inf,68563.17,1,0,preocupante
CLT49529,1533636.27,2025-06-04,tarjeta,notaria,5,0,0,0,2025-06-04,6,2,0,0,0,0,notaria,inf,inf,1533636.27,1,0,relevante
CLT49529,69723.42,2025-07-12,efectivo,notaria,5,1,0,0,2025-07-12,7,5,0,0,0,0,notaria,inf,inf,1603359.69,2,0,relevante
CLT49529,85342.16,2025-10-12,efectivo,servicios_financieros,5,1,0,0,2025-10-12,10,6,0,0,0,0,servicios_financieros,inf,inf,85342.16,1,0,relevante
CLT49529,1124.0,2025-08-26,tarjeta,transmision_dinero,5,0,0,0,2025-08-26,8,1,0,0,0,0,transmision_dinero,inf,inf,1124.0,1,0,relevante
CLT49618,120245.54,2024-12-11,transferencia_internacional,inmobiliaria,6,0,1,0,2024-12-11,12,2,0,0,0,0,V_inmuebles,907948.5,907948.5,120245.54,1,0,inusual
CLT49618,142629.33,2025-03-27,transferencia_nacional,activos_virtuales,6,0,0,1,2025-03-27,3,3,0,0,1,0,XVI_activos_virtuales,23759.4,inf,142629.33,1,0,preocupante
CLT49618,20644.05,2024-12-13,efectivo,arte_antiguedades,6,1,0,0,2024-12-13,12,4,0,1,0,0,arte_antiguedades,inf,inf,20644.05,1,0,relevante
CLT49618,63597.46,2025-02-02,transferencia_nacional,notaria,6,0,0,0,2025-02-02,2,6,0,0,0,0,notaria,inf,inf,63597.46,1,0,relevante
CLT49618,148348.38,2025-10-13,tarjeta,notaria,6,0,0,0,2025-10-13,10,0,0,1,0,0,notaria,inf,inf,148348.38,1,0,relevante
CLT49618,134498.22,2025-07-01,transferencia_nacional,transmision_dinero,6,0,0,0,2025-07-01,7,1,0,0,0,0,transmision_dinero,inf,inf,134498.22,1,0,relevante
CLT49651,68002.16,2024-12-06,tarjeta,activos_virtuales,2,0,0,1,2024-12-06,12,4,0,0,1,0,XVI_activos_virtuales,23759.4,inf,68002.16,1,0,preocupante
CLT49651,59431.42,2025-08-15,efectivo,activos_virtuales,2,1,0,1,2025-08-15,8,4,0,1,1,0,XVI_activos_virtuales,23759.4,inf,59431.42,1,0,preocupante
CLT49824,34387.9,2025-04-12,efectivo,inmobiliaria,4,1,0,0,2025-04-12,4,5,0,0,0,0,V_inmuebles,907948.5,907948.5,34387.9,1,0,relevante
CLT49824,2834.08,2025-09-22,transferencia_nacional,joyeria_metales,4,0,0,0,2025-09-22,9,0,0,0,0,0,XI_joyeria,363179.4,363179.4,2834.08,1,0,relevante
CLT49824,38480.56,2025-03-19,tarjeta,activos_virtuales,4,0,0,1,2025-03-19,3,2,0,0,1,0,XVI_activos_virtuales,23759.4,inf,38480.56,1,0,preocupante
CLT49824,64073.58,2025-03-24,transferencia_internacional,activos_virtuales,4,0,1,1,2025-03-24,3,0,0,0,1,0,XVI_activos_virtuales,23759.4,inf,102554.14,2,0,preocupante
CLT49857,18698.12,2025-01-17,tarjeta,joyeria_metales,2,0,0,0,2025-01-17,1,4,0,1,0,0,XI_joyeria,363179.4,363179.4,18698.12,1,0,relevante
CLT49857,138192.05,2025-08-21,transferencia_nacional,servicios_financieros,2,0,0,0,2025-08-21,8,3,0,0,0,0,servicios_financieros,inf,inf,138192.05,1,0,relevante
CLT50001,31867.09,2024-12-29,efectivo,automotriz,6,1,0,0,2024-12-29,12,6,0,0,0,0,VIII_vehiculos,726358.8,363179.4,31867.09,1,0,relevante
CLT50001,40806.33,2025-05-29,tarjeta,automotriz,6,0,0,0,2025-05-29,5,3,0,0,0,0,VIII_vehiculos,726358.8,363179.4,72673.42,2,0,relevante
CLT50001,5466.13,2024-11-30,transferencia_nacional,activos_virtuales,6,0,0,1,2024-11-30,11,5,1,0,0,0,XVI_activos_virtuales,23759.4,inf,5466.13,1,0,inusual
CLT50001,75160.52,2025-03-22,transferencia_internacional,casa_cambio,6,0,1,1,2025-03-22,3,5,0,0,0,0,casa_cambio,inf,inf,75160.52,1,0,inusual
CLT50001,125821.41,2025-04-07,tarjeta,casa_cambio,6,0,0,1,2025-04-07,4,0,0,0,0,0,casa_cambio,inf,inf,200981.93,2,0,inusual
CLT50001,125352.15,2025-05-23,transferencia_nacional,notaria,6,0,0,0,2025-05-23,5,4,0,0,0,0,notaria,inf,inf,125352.15,1,0,relevante
CLT50026,1478.53,2024-11-19,efectivo,joyeria_metales,4,1,0,0,2024-11-19,11,1,0,0,0,0,XI_joyeria,363179.4,363179.4,1478.53,1,0,relevante
CLT50026,3426382.98,2025-06-18,transferencia_nacional,activos_virtuales,4,0,0,1,2025-06-18,6,2,0,0,1,0,XVI_activos_virtuales,23759.4,inf,3426382.98,1,0,preocupante
CLT50026,39929.55,2025-07-28,transferencia_nacional,activos_virtuales,4,0,0,1,2025-07-28,7,0,0,0,1,0,XVI_activos_virtuales,23759.4,inf,3466312.53,2,0,preocupante
CLT50026,78858.76,2025-04-06,tarjeta,transmision_dinero,4,0,0,0,2025-04-06,4,6,0,0,0,0,transmision_dinero,inf,inf,78858.76,1,0,relevante
CLT50135,19079.14,2025-06-09,efectivo,automotriz,3,1,0,0,2025-06-09,6,0,0,0,0,0,VIII_vehiculos,726358.8,363179.4,19079.14,1,0,relevante
CLT50135,50998.63,2025-01-27,efectivo,inmobiliaria,3,1,0,0,2025-01-27,1,0,0,0,0,0,V_inmuebles,907948.5,907948.5,50998.63,1,0,relevante
CLT50135,129309.12,2025-08-28,transferencia_nacional,traslado_valores,3,0,0,1,2025-08-28,8,3,0,0,0,0,X_traslado_valores,363179.4,363179.4,129309.12,1,0,inusual
CLT50189,42239.7,2025-06-21,tarjeta,activos_virtuales,5,0,0,1,2025-06-21,6,5,0,0,1,0,XVI_activos_virtuales,23759.4,inf,42239.7,1,0,preocupante
