cliente_id,monto,fecha,tipo_operacion,sector_actividad,fraccion,EsEfectivo,EsInternacional,SectorAltoRiesgo,frecuencia_mensual,mes,dia_semana,quincena,monto_6m,ops_6m,clasificacion_lfpiorpi
CLT37659,26415.32,2024-11-09,efectivo,automotriz,VIII_vehiculos,1,0,0,3,11,5,0,26415.32,1,relevante
CLT37659,17425.87,2025-05-29,transferencia_nacional,traslado_valores,X_traslado_valores,0,0,1,3,5,3,0,17425.87,1,inusual
CLT37659,2534.98,2025-06-20,efectivo,joyeria_metales,XI_joyeria,1,0,0,3,6,4,0,19960.85,2,relevante
CLT37742,49214.75,2025-01-15,transferencia_internacional,automotriz,VIII_vehiculos,0,1,0,4,1,2,1,49214.75,1,inusual
CLT37742,8674.35,2025-02-05,tarjeta,automotriz,VIII_vehiculos,0,0,0,4,2,2,0,57889.1,2,relevante
CLT37742,157798.94,2025-07-15,transferencia_internacional,traslado_valores,X_traslado_valores,0,1,1,4,7,1,1,166473.29,2,inusual
CLT37742,54393.24,2025-08-05,tarjeta,traslado_valores,X_traslado_valores,0,0,1,4,8,1,0,212192.18,2,inusual
CLT37760,20392.53,2024-12-30,tarjeta,activos_virtuales,XVI_activos_virtuales,0,0,1,1,12,0,0,20392.53,1,inusual
CLT37802,77031.22,2024-11-03,transferencia_nacional,inmobiliaria,V_inmuebles,0,0,0,3,11,6,0,77031.22,1,relevante
CLT37802,97570.21,2025-04-11,tarjeta,traslado_valores,X_traslado_valores,0,0,1,3,4,4,0,174601.43,2,inusual
CLT37802,2294502.74,2025-06-08,transferencia_nacional,inmobiliaria,V_inmuebles,0,0,0,3,6,6,0,2392072.95,2,preocupante
CLT37869,9478.11,2025-04-18,tarjeta,traslado_valores,X_traslado_valores,0,0,1,2,4,4,0,9478.11,1,inusual
CLT37869,31779.29,2025-07-17,tarjeta,inmobiliaria,V_inmuebles,0,0,0,2,7,3,1,41257.4,2,relevante
CLT38010,2987.46,2024-12-07,transferencia_nacional,automotriz,VIII_vehiculos,0,0,0,2,12,5,0,2987.46,1,relevante
CLT38010,127502.26,2025-06-22,transferencia_nacional,activos_virtuales,XVI_activos_virtuales,0,0,1,2,6,6,0,127502.26,1,preocupante
CLT38016,38271.09,2025-06-28,tarjeta,activos_virtuales,XVI_activos_virtuales,0,0,1,1,6,5,0,38271.09,1,preocupante
CLT38043,11412.45,2024-11-10,efectivo,inmobiliaria,V_inmuebles,1,0,0,1,11,6,0,11412.45,1,relevante
CLT38080,5299.12,2025-04-25,efectivo,inmobiliaria,V_inmuebles,1,0,0,1,4,4,0,5299.12,1,relevante
CLT38221,71354.96,2024-12-07,transferencia_nacional,activos_virtuales,XVI_activos_virtuales,0,0,1,1,12,5,0,71354.96,1,preocupante
CLT38657,2235.18,2025-08-01,transferencia_nacional,inmobiliaria,V_inmuebles,0,0,0,1,8,4,0,2235.18,1,relevante
CLT38746,164207.85,2025-10-02,transferencia_internacional,traslado_valores,X_traslado_valores,0,1,1,2,10,3,0,164207.85,1,inusual
CLT38746,13082.33,2025-10-23,tarjeta,inmobiliaria,V_inmuebles,0,0,0,2,10,3,0,177290.18,2,relevante
CLT38760,2857724.2,2025-08-26,efectivo,traslado_valores,X_traslado_valores,1,0,1,1,8,1,0,2857724.2,1,preocupante
CLT38785,108914.51,2025-03-27,efectivo,traslado_valores,X_traslado_valores,1,0,1,1,3,3,0,108914.51,1,inusual
CLT38864,42404.54,2025-06-17,transferencia_nacional,inmobiliaria,V_inmuebles,0,0,0,1,6,1,1,42404.54,1,relevante
CLT38893,20829.79,2025-08-12,transferencia_nacional,automotriz,VIII_vehiculos,0,0,0,2,8,1,0,20829.79,1,relevante
CLT38893,27735.2,2025-09-03,tarjeta,traslado_valores,X_traslado_valores,0,0,1,2,9,2,0,48564.990000000005,2,inusual
CLT39154,40925.67,2025-02-17,efectivo,inmobiliaria,V_inmuebles,1,0,0,3,2,0,1,40925.67,1,relevante
CLT39154,77717.15,2025-02-23,tarjeta,traslado_valores,X_traslado_valores,0,0,1,3,2,6,0,118642.81999999999,2,inusual
CLT39154,2062116.04,2025-07-16,transferencia_nacional,automotriz,VIII_vehiculos,0,0,0,3,7,2,1,2180758.86,3,preocupante
CLT39219,9900.61,2024-12-28,transferencia_nacional,traslado_valores,X_traslado_valores,0,0,1,3,12,5,0,9900.61,1,inusual
CLT39219,72718.41,2025-01-29,tarjeta,inmobiliaria,V_inmuebles,0,0,0,3,1,2,0,82619.02,2,relevante
CLT39219,5260.83,2025-04-12,transferencia_nacional,inmobiliaria,V_inmuebles,0,0,0,3,4,5,0,87879.85,3,inusual
CLT39256,3304.42,2024-11-11,tarjeta,joyeria_metales,XI_joyeria,0,0,0,1,11,0,0,3304.42,1,relevante
CLT39389,93559.35,2024-11-22,transferencia_nacional,activos_virtuales,XVI_activos_virtuales,0,0,1,2,11,4,0,93559.35,1,preocupante
CLT39389,12453.99,2025-04-14,tarjeta,joyeria_metales,XI_joyeria,0,0,0,2,4,0,1,106013.34000000001,2,relevante
CLT39444,140822.77,2025-02-01,tarjeta,inmobiliaria,V_inmuebles,0,0,0,1,2,5,0,140822.77,1,relevante
CLT39451,4915577.74,2025-09-11,tarjeta,traslado_valores,X_traslado_valores,0,0,1,1,9,3,0,4915577.74,1,preocupante
CLT39466,75306.59,2025-01-13,efectivo,joyeria_metales,XI_joyeria,1,0,0,3,1,0,1,75306.59,1,relevante
CLT39466,42767.55,2025-06-11,tarjeta,automotriz,VIII_vehiculos,0,0,0,3,6,2,0,118074.14,2,relevante
CLT39466,109530.49,2025-10-26,transferencia_nacional,activos_virtuales,XVI_activos_virtuales,0,0,1,3,10,6,0,152298.04,2,preocupante
CLT39816,41281.12,2025-10-12,efectivo,inmobiliaria,V_inmuebles,1,0,0,1,10,6,0,41281.12,1,relevante
CLT39831,4780553.44,2025-03-07,efectivo,inmobiliaria,V_inmuebles,1,0,0,4,3,4,0,4780553.44,1,preocupante
CLT39831,10361.54,2025-03-17,transferencia_nacional,traslado_valores,X_traslado_valores,0,0,1,4,3,0,1,4790914.98,2,preocupante
CLT39831,3023.38,2025-05-05,efectivo,automotriz,VIII_vehiculos,1,0,0,4,5,0,0,4793938.36,3,preocupante
CLT39831,46737.06,2025-05-18,tarjeta,activos_virtuales,XVI_activos_virtuales,0,0,1,4,5,6,0,4840675.420000001,4,preocupante
CLT39871,148800.76,2025-08-14,transferencia_nacional,activos_virtuales,XVI_activos_virtuales,0,0,1,1,8,3,1,148800.76,1,preocupante
CLT40007,2040535.41,2025-02-14,transferencia_internacional,traslado_valores,X_traslado_valores,0,1,1,5,2,4,1,2040535.41,1,preocupante
CLT40007,45608.6,2025-02-24,transferencia_nacional,traslado_valores,X_traslado_valores,0,0,1,5,2,0,0,2086144.01,2,preocupante
CLT40007,146553.25,2025-03-30,tarjeta,joyeria_metales,XI_joyeria,0,0,0,5,3,6,0,2232697.26,3,preocupante
CLT40007,147776.59,2025-04-12,tarjeta,inmobiliaria,V_inmuebles,0,0,0,5,4,5,0,2380473.85,4,preocupante
CLT40007,92516.55,2025-08-02,transferencia_nacional,traslado_valores,X_traslado_valores,0,0,1,5,8,5,0,2472990.4,5,preocupante
CLT40021,137619.89,2025-10-08,transferencia_nacional,activos_virtuales,XVI_activos_virtuales,0,0,1,1,10,2,0,137619.89,1,preocupante
CLT40161,53756.81,2025-05-01,transferencia_internacional,activos_virtuales,XVI_activos_virtuales,0,1,1,1,5,3,0,53756.81,1,preocupante
CLT40311,2009997.41,2025-01-07,tarjeta,activos_virtuales,XVI_activos_virtuales,0,0,1,2,1,1,0,2009997.41,1,preocupante
CLT40311,20815.73,2025-08-28,tarjeta,traslado_valores,X_traslado_valores,0,0,1,2,8,3,0,20815.73,1,inusual
CLT40340,167209.73,2025-09-13,efectivo,activos_virtuales,XVI_activos_virtuales,1,0,1,1,9,5,1,167209.73,1,preocupante
CLT40512,108392.26,2025-08-09,efectivo,automotriz,VIII_vehiculos,1,0,0,1,8,5,0,108392.26,1,relevante
CLT40595,83622.35,2025-09-13,efectivo,activos_virtuales,XVI_activos_virtuales,1,0,1,1,9,5,1,83622.35,1,preocupante
CLT40735,6671.52,2025-03-24,tarjeta,traslado_valores,X_traslado_valores,0,0,1,2,3,0,0,6671.52,1,inusual
CLT40735,70422.25,2025-08-29,efectivo,automotriz,VIII_vehiculos,1,0,0,2,8,4,0,77093.77,2,relevante
CLT40784,3969.97,2025-09-03,efectivo,inmobiliaria,V_inmuebles,1,0,0,1,9,2,0,3969.97,1,relevante
CLT40828,41714.18,2024-12-11,transferencia_internacional,joyeria_metales,XI_joyeria,0,1,0,2,12,2,0,41714.18,1,inusual
CLT40828,60256.78,2025-04-28,transferencia_internacional,traslado_valores,X_traslado_valores,0,1,1,2,4,0,0,101970.95999999999,2,inusual
CLT40982,3954157.98,2024-11-27,transferencia_nacional,traslado_valores,X_traslado_valores,0,0,1,3,11,2,0,3954157.98,1,preocupante
CLT40982,75417.52,2025-05-09,tarjeta,inmobiliaria,V_inmuebles,0,0,0,3,5,4,0,4029575.5,2,preocupante
CLT40982,7678.91,2025-07-19,tarjeta,traslado_valores,X_traslado_valores,0,0,1,3,7,5,0,83096.43000000001,2,inusual
CLT41266,72811.37,2025-10-23,tarjeta,activos_virtuales,XVI_activos_virtuales,0,0,1,2,10,3,0,72811.37,1,preocupante
CLT41266,769.92,2025-10-27,efectivo,activos_virtuales,XVI_activos_virtuales,1,0,1,2,10,0,0,73581.29,2,preocupante
CLT41358,7171.83,2025-02-06,efectivo,traslado_valores,X_traslado_valores,1,0,1,1,2,3,0,7171.83,1,inusual
CLT41439,122875.3,2025-07-03,tarjeta,automotriz,VIII_vehiculos,0,0,0,2,7,3,0,122875.3,1,relevante
CLT41439,8305.95,2025-08-11,efectivo,activos_virtuales,XVI_activos_virtuales,1,0,1,2,8,0,0,131181.25,2,preocupante
CLT41499,3553953.53,2025-04-07,tarjeta,activos_virtuales,XVI_activos_virtuales,0,0,1,1,4,0,0,3553953.53,1,preocupante
CLT41571,121468.17,2025-05-26,efectivo,automotriz,VIII_vehiculos,1,0,0,4,5,0,0,121468.17,1,relevante
CLT41571,144405.91,2025-05-28,tarjeta,joyeria_metales,XI_joyeria,0,0,0,4,5,2,0,265874.08,2,relevante
CLT41571,267.78,2025-07-09,transferencia_nacional,inmobiliaria,V_inmuebles,0,0,0,4,7,2,0,266141.86,3,inusual
CLT41571,76997.32,2025-08-10,transferencia_internacional,traslado_valores,X_traslado_valores,0,1,1,4,8,6,0,343139.18,4,inusual
CLT41635,271111.79,2025-01-11,tarjeta,traslado_valores,X_traslado_valores,0,0,1,2,1,5,0,271111.79,1,inusual
CLT41635,115400.43,2025-01-17,efectivo,traslado_valores,X_traslado_valores,1,0,1,2,1,4,1,386512.22,2,preocupante
CLT41830,86826.02,2025-01-02,transferencia_internacional,traslado_valores,X_traslado_valores,0,1,1,1,1,3,0,86826.02,1,inusual
CLT41850,91798.17,2025-04-16,transferencia_nacional,joyeria_metales,XI_joyeria,0,0,0,3,4,2,1,91798.17,1,relevante
CLT41850,39259.86,2025-07-11,efectivo,inmobiliaria,V_inmuebles,1,0,0,3,7,4,0,131058.03,2,relevante
CLT41850,14286.88,2025-09-10,transferencia_nacional,activos_virtuales,XVI_activos_virtuales,0,0,1,3,9,2,0,145344.91,3,preocupante
CLT41890,119673.2,2025-03-20,transferencia_nacional,automotriz,VIII_vehiculos,0,0,0,1,3,3,0,119673.2,1,relevante
CLT41979,115309.47,2025-02-03,efectivo,automotriz,VIII_vehiculos,1,0,0,3,2,0,0,115309.47,1,relevante
CLT41979,57694.64,2025-08-07,tarjeta,traslado_valores,X_traslado_valores,0,0,1,3,8,3,0,57694.64,1,inusual
CLT41979,48772.1,2025-10-31,tarjeta,automotriz,VIII_vehiculos,0,0,0,3,10,4,0,106466.73999999999,2,relevante
CLT42018,978.16,2025-05-06,tarjeta,activos_virtuales,XVI_activos_virtuales,0,0,1,1,5,1,0,978.16,1,inusual
CLT42087,120995.64,2025-03-16,transferencia_nacional,automotriz,VIII_vehiculos,0,0,0,1,3,6,1,120995.64,1,relevante
CLT42092,82761.44,2025-03-21,tarjeta,joyeria_metales,XI_joyeria,0,0,0,3,3,4,0,82761.44,1,relevante
CLT42092,4515.46,2025-05-06,efectivo,activos_virtuales,XVI_activos_virtuales,1,0,1,3,5,1,0,87276.90000000001,2,preocupante
CLT42092,35157.71,2025-10-11,transferencia_internacional,inmobiliaria,V_inmuebles,0,1,0,3,10,5,0,39673.17,2,inusual
CLT42098,89309.5,2024-11-26,transferencia_internacional,inmobiliaria,V_inmuebles,0,1,0,1,11,1,0,89309.5,1,inusual
CLT42177,72716.82,2025-08-02,transferencia_internacional,activos_virtuales,XVI_activos_virtuales,0,1,1,1,8,5,0,72716.82,1,preocupante
CLT42271,155181.87,2025-09-30,efectivo,automotriz,VIII_vehiculos,1,0,0,1,9,1,0,155181.87,1,relevante
CLT42325,1936.7,2025-08-09,transferencia_internacional,automotriz,VIII_vehiculos,0,1,0,1,8,5,0,1936.7,1,inusual
CLT42406,36347.75,2024-12-22,tarjeta,joyeria_metales,XI_joyeria,0,0,0,3,12,6,0,36347.75,1,relevante
CLT42406,32437.52,2025-07-16,efectivo,joyeria_metales,XI_joyeria,1,0,0,3,7,2,1,32437.52,1,relevante
CLT42406,2351901.67,2025-11-01,tarjeta,traslado_valores,X_traslado_valores,0,0,1,3,11,5,0,2384339.19,2,preocupante
CLT42527,5994.31,2025-10-17,transferencia_nacional,inmobiliaria,V_inmuebles,0,0,0,1,10,4,1,5994.31,1,relevante
CLT42530,23835.1,2025-01-23,tarjeta,joyeria_metales,XI_joyeria,0,0,0,3,1,3,0,23835.1,1,relevante
CLT42530,84024.28,2025-04-10,transferencia_internacional,activos_virtuales,XVI_activos_virtuales,0,1,1,3,4,3,0,107859.38,2,preocupante
CLT42530,3942.88,2025-06-01,tarjeta,activos_virtuales,XVI_activos_virtuales,0,0,1,3,6,6,0,111802.26000000001,3,preocupante
CLT42591,18128.92,2024-12-06,transferencia_nacional,activos_virtuales,XVI_activos_virtuales,0,0,1,3,12,4,0,18128.92,1,inusual
CLT42591,125297.9,2025-05-16,tarjeta,inmobiliaria,V_inmuebles,0,0,0,3,5,4,1,143426.82,2,relevante
CLT42591,2584801.93,2025-09-16,tarjeta,activos_virtuales,XVI_activos_virtuales,0,0,1,3,9,1,1,2710099.83,2,preocupante
CLT42662,80548.44,2025-05-15,efectivo,traslado_valores,X_traslado_valores,1,0,1,3,5,3,1,80548.44,1,inusual
CLT42662,20703.71,2025-06-27,tarjeta,inmobiliaria,V_inmuebles,0,0,0,3,6,4,0,101252.15,2,relevante
CLT42662,44647.05,2025-09-23,efectivo,inmobiliaria,V_inmuebles,1,0,0,3,9,1,0,145899.2,3,inusual
CLT42706,18105.31,2025-08-13,tarjeta,inmobiliaria,V_inmuebles,0,0,0,1,8,2,1,18105.31,1,relevante
CLT42742,13176.77,2025-01-15,tarjeta,automotriz,VIII_vehiculos,0,0,0,1,1,2,1,13176.77,1,relevante
CLT42816,26059.77,2025-02-18,tarjeta,inmobiliaria,V_inmuebles,0,0,0,1,2,1,0,26059.77,1,relevante
CLT42914,452870.42,2025-04-16,tarjeta,joyeria_metales,XI_joyeria,0,0,0,3,4,2,1,452870.42,1,preocupante
CLT42914,66711.86,2025-06-24,efectivo,activos_virtuales,XVI_activos_virtuales,1,0,1,3,6,1,0,519582.27999999997,2,preocupante
CLT42914,58001.09,2025-08-10,efectivo,inmobiliaria,V_inmuebles,1,0,0,3,8,6,0,577583.37,3,inusual
CLT42953,119035.95,2025-01-25,tarjeta,automotriz,VIII_vehiculos,0,0,0,2,1,5,0,119035.95,1,relevante
CLT42953,2323.69,2025-02-15,efectivo,joyeria_metales,XI_joyeria,1,0,0,2,2,5,1,121359.64,2,relevante
CLT43065,21238.53,2024-12-17,tarjeta,automotriz,VIII_vehiculos,0,0,0,5,12,1,1,21238.53,1,relevante
CLT43065,4161226.12,2025-03-12,transferencia_nacional,automotriz,VIII_vehiculos,0,0,0,5,3,2,0,4182464.65,2,preocupante
CLT43065,22831.2,2025-06-23,transferencia_internacional,automotriz,VIII_vehiculos,0,1,0,5,6,0,0,4184057.3200000003,2,preocupante
CLT43065,782560.03,2025-06-27,transferencia_internacional,joyeria_metales,XI_joyeria,0,1,0,5,6,4,0,4966617.35,3,preocupante
CLT43065,96386.69,2025-07-10,transferencia_nacional,activos_virtuales,XVI_activos_virtuales,0,0,1,5,7,3,0,5063004.04,4,preocupante
CLT43386,11502.84,2025-03-05,efectivo,inmobiliaria,V_inmuebles,1,0,0,1,3,2,0,11502.84,1,relevante
CLT43862,18340.42,2025-10-27,tarjeta,traslado_valores,X_traslado_valores,0,0,1,1,10,0,0,18340.42,1,inusual
CLT44179,10255.43,2025-06-22,transferencia_internacional,activos_virtuales,XVI_activos_virtuales,0,1,1,1,6,6,0,10255.43,1,inusual
CLT44237,42519.43,2024-11-25,transferencia_nacional,traslado_valores,X_traslado_valores,0,0,1,1,11,0,0,42519.43,1,inusual
CLT44335,52322.47,2024-11-02,transferencia_internacional,automotriz,VIII_vehiculos,0,1,0,3,11,5,0,52322.47,1,inusual
CLT44335,43937.02,2024-11-20,efectivo,activos_virtuales,XVI_activos_virtuales,1,0,1,3,11,2,0,96259.48999999999,2,preocupante
CLT44335,5935.59,2025-04-29,tarjeta,activos_virtuales,XVI_activos_virtuales,0,0,1,3,4,1,0,102195.08,3,preocupante
CLT44438,51325.54,2025-10-01,transferencia_nacional,activos_virtuales,XVI_activos_virtuales,0,0,1,1,10,2,0,51325.54,1,preocupante
CLT44522,152294.73,2024-11-21,transferencia_internacional,joyeria_metales,XI_joyeria,0,1,0,6,11,3,0,152294.73,1,inusual
CLT44522,156379.3,2024-12-17,transferencia_nacional,inmobiliaria,V_inmuebles,0,0,0,6,12,1,1,308674.03,2,relevante
CLT44522,31651.85,2025-02-06,tarjeta,inmobiliaria,V_inmuebles,0,0,0,6,2,3,0,340325.88,3,inusual
CLT44522,103543.52,2025-04-02,efectivo,inmobiliaria,V_inmuebles,1,0,0,6,4,2,0,443869.4,4,inusual
CLT44522,6316.21,2025-04-02,transferencia_internacional,activos_virtuales,XVI_activos_virtuales,0,1,1,6,4,2,0,450185.61,5,preocupante
CLT44522,96536.94,2025-07-06,tarjeta,automotriz,VIII_vehiculos,0,0,0,6,7,6,0,238048.52000000002,4,inusual
CLT44664,116241.04,2025-01-08,efectivo,traslado_valores,X_traslado_valores,1,0,1,3,1,2,0,116241.04,1,inusual
CLT44664,158862.77,2025-03-16,tarjeta,automotriz,VIII_vehiculos,0,0,0,3,3,6,1,275103.81,2,relevante
CLT44664,42896.89,2025-08-08,tarjeta,joyeria_metales,XI_joyeria,0,0,0,3,8,4,0,201759.65999999997,2,relevante
CLT44671,99742.32,2024-12-30,efectivo,automotriz,VIII_vehiculos,1,0,0,3,12,0,0,99742.32,1,relevante
CLT44671,121401.77,2025-02-12,efectivo,joyeria_metales,XI_joyeria,1,0,0,3,2,2,0,221144.09000000003,2,relevante
CLT44671,20373.4,2025-06-15,efectivo,traslado_valores,X_traslado_valores,1,0,1,3,6,6,1,241517.49000000002,3,inusual
CLT44760,14701.05,2025-01-02,transferencia_nacional,joyeria_metales,XI_joyeria,0,0,0,5,1,3,0,14701.05,1,relevante
CLT44760,6331.05,2025-05-28,transferencia_nacional,activos_virtuales,XVI_activos_virtuales,0,0,1,5,5,2,0,21032.1,2,inusual
CLT44760,1902.97,2025-08-23,tarjeta,activos_virtuales,XVI_activos_virtuales,0,0,1,5,8,5,0,8234.02,2,inusual
CLT44760,21555.4,2025-09-16,efectivo,automotriz,VIII_vehiculos,1,0,0,5,9,1,1,29789.420000000002,3,inusual
CLT44760,128541.96,2025-09-24,efectivo,activos_virtuales,XVI_activos_virtuales,1,0,1,5,9,2,0,158331.38,4,preocupante
CLT44795,6208.96,2025-04-20,efectivo,inmobiliaria,V_inmuebles,1,0,0,2,4,6,0,6208.96,1,relevante
CLT44795,24284.85,2025-09-30,transferencia_nacional,traslado_valores,X_traslado_valores,0,0,1,2,9,1,0,30493.809999999998,2,inusual
CLT44816,15570.88,2024-11-20,transferencia_nacional,traslado_valores,X_traslado_valores,0,0,1,2,11,2,0,15570.88,1,inusual
CLT44816,70681.72,2024-12-08,tarjeta,traslado_valores,X_traslado_valores,0,0,1,2,12,6,0,86252.6,2,inusual
CLT44970,12738.35,2024-11-24,transferencia_nacional,joyeria_metales,XI_joyeria,0,0,0,1,11,6,0,12738.35,1,relevante
CLT44973,129185.68,2025-07-07,transferencia_nacional,activos_virtuales,XVI_activos_virtuales,0,0,1,2,7,0,0,129185.68,1,preocupante
CLT44973,2592.64,2025-07-31,tarjeta,inmobiliaria,V_inmuebles,0,0,0,2,7,3,0,131778.32,2,relevante
CLT45093,15300.99,2025-02-23,efectivo,inmobiliaria,V_inmuebles,1,0,0,1,2,6,0,15300.99,1,relevante
CLT45179,95663.43,2024-11-18,tarjeta,automotriz,VIII_vehiculos,0,0,0,3,11,0,0,95663.43,1,relevante
CLT45179,62621.59,2025-01-25,transferencia_nacional,traslado_valores,X_traslado_valores,0,0,1,3,1,5,0,158285.02,2,inusual
CLT45179,120155.89,2025-07-28,efectivo,automotriz,VIII_vehiculos,1,0,0,3,7,0,0,120155.89,1,relevante
CLT45382,46003.33,2025-10-06,efectivo,automotriz,VIII_vehiculos,1,0,0,2,10,0,0,46003.33,1,relevante
CLT45382,808427.75,2025-10-20,tarjeta,traslado_valores,X_traslado_valores,0,0,1,2,10,0,0,854431.08,2,preocupante
CLT45400,726156.04,2025-03-20,efectivo,inmobiliaria,V_inmuebles,1,0,0,2,3,3,0,726156.04,1,relevante
CLT45400,124306.52,2025-03-25,tarjeta,automotriz,VIII_vehiculos,0,0,0,2,3,1,0,850462.56,2,preocupante
CLT45614,2413.75,2025-06-24,tarjeta,inmobiliaria,V_inmuebles,0,0,0,2,6,1,0,2413.75,1,relevante
CLT45614,881.79,2025-09-29,transferencia_nacional,inmobiliaria,V_inmuebles,0,0,0,2,9,0,0,3295.54,2,relevante
CLT45683,1847.63,2025-03-24,tarjeta,traslado_valores,X_traslado_valores,0,0,1,1,3,0,0,1847.63,1,inusual
CLT45697,50231.6,2024-11-18,tarjeta,automotriz,VIII_vehiculos,0,0,0,1,11,0,0,50231.6,1,relevante
CLT45774,90954.3,2025-06-30,transferencia_nacional,activos_virtuales,XVI_activos_virtuales,0,0,1,3,6,0,0,90954.3,1,preocupante
CLT45774,121967.56,2025-07-24,tarjeta,activos_virtuales,XVI_activos_virtuales,0,0,1,3,7,3,0,212921.86,2,preocupante
CLT45774,27836.11,2025-10-22,efectivo,traslado_valores,X_traslado_valores,1,0,1,3,10,2,0,240757.97,3,inusual
CLT45954,30453.7,2024-12-22,transferencia_internacional,activos_virtuales,XVI_activos_virtuales,0,1,1,2,12,6,0,30453.7,1,preocupante
CLT45954,3003393.53,2025-08-07,tarjeta,joyeria_metales,XI_joyeria,0,0,0,2,8,3,0,3003393.53,1,preocupante
CLT45992,27110.93,2024-12-03,tarjeta,activos_virtuales,XVI_activos_virtuales,0,0,1,3,12,1,0,27110.93,1,preocupante
CLT45992,164538.86,2025-03-18,efectivo,activos_virtuales,XVI_activos_virtuales,1,0,1,3,3,1,0,191649.78999999998,2,preocupante
CLT45992,1834.7,2025-10-18,transferencia_nacional,inmobiliaria,V_inmuebles,0,0,0,3,10,5,0,1834.7,1,relevante
CLT46211,5107.94,2025-05-27,efectivo,inmobiliaria,V_inmuebles,1,0,0,2,5,1,0,5107.94,1,relevante
CLT46211,47762.37,2025-08-14,tarjeta,traslado_valores,X_traslado_valores,0,0,1,2,8,3,1,52870.310000000005,2,inusual
CLT46241,45212.59,2025-07-27,tarjeta,joyeria_metales,XI_joyeria,0,0,0,1,7,6,0,45212.59,1,relevante
CLT46265,90182.8,2024-12-13,transferencia_nacional,automotriz,VIII_vehiculos,0,0,0,3,12,4,1,90182.8,1,relevante
CLT46265,45600.21,2025-02-07,tarjeta,inmobiliaria,V_inmuebles,0,0,0,3,2,4,0,135783.01,2,relevante
CLT46265,2109060.39,2025-03-28,tarjeta,activos_virtuales,XVI_activos_virtuales,0,0,1,3,3,4,0,2244843.4000000004,3,preocupante
CLT46347,155408.28,2025-03-25,efectivo,traslado_valores,X_traslado_valores,1,0,1,2,3,1,0,155408.28,1,inusual
CLT46347,8751.51,2025-04-11,efectivo,inmobiliaria,V_inmuebles,1,0,0,2,4,4,0,164159.79,2,relevante
CLT46421,165400.35,2025-06-25,transferencia_nacional,activos_virtuales,XVI_activos_virtuales,0,0,1,1,6,2,0,165400.35,1,preocupante
CLT46434,1034.99,2024-12-15,transferencia_internacional,traslado_valores,X_traslado_valores,0,1,1,4,12,6,1,1034.99,1,inusual
CLT46434,8958.68,2025-09-02,efectivo,inmobiliaria,V_inmuebles,1,0,0,4,9,1,0,8958.68,1,relevante
CLT46434,5953.63,2025-09-28,efectivo,inmobiliaria,V_inmuebles,1,0,0,4,9,6,0,14912.310000000001,2,relevante
CLT46434,3150621.71,2025-10-06,transferencia_internacional,traslado_valores,X_traslado_valores,0,1,1,4,10,0,0,3165534.02,3,preocupante
CLT46463,139661.8,2025-10-07,transferencia_nacional,inmobiliaria,V_inmuebles,0,0,0,1,10,1,0,139661.8,1,relevante
CLT46471,60353.58,2025-09-14,tarjeta,activos_virtuales,XVI_activos_virtuales,0,0,1,1,9,6,1,60353.58,1,preocupante
CLT46509,138420.55,2025-04-16,efectivo,automotriz,VIII_vehiculos,1,0,0,1,4,2,1,138420.55,1,relevante
CLT46517,103505.41,2024-11-18,transferencia_internacional,joyeria_metales,XI_joyeria,0,1,0,3,11,0,0,103505.41,1,inusual
CLT46517,30506.19,2025-01-02,tarjeta,activos_virtuales,XVI_activos_virtuales,0,0,1,3,1,3,0,134011.6,2,preocupante
CLT46517,81820.88,2025-08-07,transferencia_internacional,joyeria_metales,XI_joyeria,0,1,0,3,8,3,0,81820.88,1,inusual
CLT46559,117095.26,2025-09-30,transferencia_nacional,activos_virtuales,XVI_activos_virtuales,0,0,1,1,9,1,0,117095.26,1,preocupante
CLT46655,101949.63,2025-01-29,transferencia_nacional,traslado_valores,X_traslado_valores,0,0,1,2,1,2,0,101949.63,1,inusual
CLT46655,1901.09,2025-03-03,transferencia_internacional,automotriz,VIII_vehiculos,0,1,0,2,3,0,0,103850.72,2,inusual
CLT46930,12066.75,2025-09-09,tarjeta,traslado_valores,X_traslado_valores,0,0,1,2,9,1,0,12066.75,1,inusual
CLT46930,126991.45,2025-09-12,efectivo,activos_virtuales,XVI_activos_virtuales,1,0,1,2,9,4,0,139058.2,2,preocupante
CLT47196,351.93,2025-04-24,transferencia_nacional,inmobiliaria,V_inmuebles,0,0,0,2,4,3,0,351.93,1,relevante
CLT47196,41867.26,2025-11-01,transferencia_nacional,automotriz,VIII_vehiculos,0,0,0,2,11,5,0,41867.26,1,relevante
CLT47268,46245.73,2025-04-10,transferencia_nacional,inmobiliaria,V_inmuebles,0,0,0,1,4,3,0,46245.73,1,relevante
CLT47353,46368.81,2025-01-17,efectivo,automotriz,VIII_vehiculos,1,0,0,2,1,4,1,46368.81,1,relevante
CLT47353,7567.06,2025-02-24,transferencia_internacional,inmobiliaria,V_inmuebles,0,1,0,2,2,0,0,53935.869999999995,2,inusual
CLT47388,47181.17,2024-11-02,transferencia_nacional,activos_virtuales,XVI_activos_virtuales,0,0,1,5,11,5,0,47181.17,1,preocupante
CLT47388,145217.99,2025-03-18,tarjeta,inmobiliaria,V_inmuebles,0,0,0,5,3,1,0,192399.15999999997,2,relevante
