cliente_id,monto,fecha,tipo_operacion,sector_actividad,fraccion,EsEfectivo,EsInternacional,SectorAltoRiesgo,frecuencia_mensual,mes,dia_semana,quincena,monto_6m,ops_6m,clasificacion_lfpiorpi
CLT52504,63121.24,2025-10-16,transferencia_nacional,traslado_valores,X_traslado_valores,0,0,1,7,10,3,1,263536.84,5,inusual
CLT52516,57620.65,2025-01-06,transferencia_nacional,inmobiliaria,V_inmuebles,0,0,0,4,1,0,0,57620.65,1,relevante
CLT52516,23032.72,2025-08-27,transferencia_nacional,inmobiliaria,V_inmuebles,0,0,0,4,8,2,0,23032.72,1,relevante
CLT52516,9971.66,2025-08-28,transferencia_nacional,automotriz,VIII_vehiculos,0,0,0,4,8,3,0,33004.380000000005,2,relevante
CLT52516,9444.6,2025-09-14,tarjeta,automotriz,VIII_vehiculos,0,0,0,4,9,6,1,42448.98,3,inusual
CLT52517,83201.86,2025-03-27,tarjeta,activos_virtuales,XVI_activos_virtuales,0,0,1,5,3,3,0,83201.86,1,preocupante
CLT52517,119734.45,2025-05-08,transferencia_internacional,automotriz,VIII_vehiculos,0,1,0,5,5,3,0,202936.31,2,inusual
CLT52517,157066.94,2025-05-13,transferencia_internacional,inmobiliaria,V_inmuebles,0,1,0,5,5,1,1,360003.25,3,inusual
CLT52517,18452.5,2025-06-04,transferencia_nacional,traslado_valores,X_traslado_valores,0,0,1,5,6,2,0,378455.75,4,preocupante
CLT52517,71660.09,2025-09-03,transferencia_nacional,joyeria_metales,XI_joyeria,0,0,0,5,9,2,0,450115.83999999997,5,preocupante
CLT52523,89656.35,2025-05-16,transferencia_nacional,activos_virtuales,XVI_activos_virtuales,0,0,1,6,5,4,1,89656.35,1,preocupante
CLT52523,30794.58,2025-09-06,transferencia_nacional,inmobiliaria,V_inmuebles,0,0,0,6,9,5,0,120450.93000000001,2,relevante
CLT52523,1100.66,2025-09-14,tarjeta,inmobiliaria,V_inmuebles,0,0,0,6,9,6,1,121551.59000000001,3,inusual
CLT52523,59390.2,2025-10-06,tarjeta,joyeria_metales,XI_joyeria,0,0,0,6,10,0,0,180941.79,4,inusual
CLT52523,3099913.41,2025-10-18,transferencia_internacional,activos_virtuales,XVI_activos_virtuales,0,1,1,6,10,5,0,3280855.2,5,preocupante
CLT52523,1482.46,2025-10-22,tarjeta,activos_virtuales,XVI_activos_virtuales,0,0,1,6,10,2,0,3282337.66,6,preocupante
CLT52534,10224.92,2025-01-19,transferencia_nacional,automotriz,VIII_vehiculos,0,0,0,4,1,6,0,10224.92,1,relevante
CLT52534,8992.97,2025-06-14,efectivo,inmobiliaria,V_inmuebles,1,0,0,4,6,5,1,19217.89,2,relevante
CLT52534,88186.4,2025-09-03,efectivo,traslado_valores,X_traslado_valores,1,0,1,4,9,2,0,97179.37,2,inusual
CLT52534,68266.6,2025-09-07,tarjeta,inmobiliaria,V_inmuebles,0,0,0,4,9,6,0,165445.97,3,inusual
CLT52558,134464.56,2025-01-26,tarjeta,joyeria_metales,XI_joyeria,0,0,0,6,1,6,0,134464.56,1,relevante
CLT52558,8224.16,2025-04-12,efectivo,automotriz,VIII_vehiculos,1,0,0,6,4,5,0,142688.72,2,relevante
CLT52558,3009025.43,2025-05-19,transferencia_nacional,inmobiliaria,V_inmuebles,0,0,0,6,5,0,0,3151714.1500000004,3,preocupante
CLT52558,7515.65,2025-05-27,tarjeta,joyeria_metales,XI_joyeria,0,0,0,6,5,1,0,3159229.8000000003,4,preocupante
CLT52558,36497.2,2025-07-04,transferencia_nacional,automotriz,VIII_vehiculos,0,0,0,6,7,4,0,3195727.0000000005,5,preocupante
CLT52558,4477645.26,2025-10-09,transferencia_nacional,joyeria_metales,XI_joyeria,0,0,0,6,10,3,0,7530683.54,4,preocupante
CLT52567,35173.63,2025-01-30,efectivo,automotriz,VIII_vehiculos,1,0,0,1,1,3,0,35173.63,1,relevante
CLT52568,14166.15,2025-08-19,transferencia_nacional,joyeria_metales,XI_joyeria,0,0,0,2,8,1,0,14166.15,1,relevante
CLT52568,932066.26,2025-10-11,transferencia_nacional,automotriz,VIII_vehiculos,0,0,0,2,10,5,0,946232.41,2,preocupante
CLT52584,1102146.87,2025-02-15,transferencia_nacional,inmobiliaria,V_inmuebles,0,0,0,3,2,5,1,1102146.87,1,preocupante
CLT52584,39497.04,2025-04-29,tarjeta,inmobiliaria,V_inmuebles,0,0,0,3,4,1,0,1141643.9100000001,2,preocupante
CLT52584,31284.45,2025-07-03,transferencia_nacional,inmobiliaria,V_inmuebles,0,0,0,3,7,3,0,1172928.36,3,preocupante
CLT52600,33532.89,2024-12-23,tarjeta,activos_virtuales,XVI_activos_virtuales,0,0,1,3,12,0,0,33532.89,1,preocupante
CLT52600,8314.13,2024-12-27,efectivo,joyeria_metales,XI_joyeria,1,0,0,3,12,4,0,41847.02,2,relevante
CLT52600,54840.51,2025-09-02,tarjeta,traslado_valores,X_traslado_valores,0,0,1,3,9,1,0,54840.51,1,inusual
CLT52604,25861.17,2025-02-16,efectivo,traslado_valores,X_traslado_valores,1,0,1,6,2,6,1,25861.17,1,inusual
CLT52604,52426.25,2025-02-27,efectivo,joyeria_metales,XI_joyeria,1,0,0,6,2,3,0,78287.42,2,relevante
CLT52604,5793.28,2025-04-18,transferencia_nacional,activos_virtuales,XVI_activos_virtuales,0,0,1,6,4,4,0,84080.7,3,preocupante
CLT52604,47294.15,2025-05-24,tarjeta,inmobiliaria,V_inmuebles,0,0,0,6,5,5,0,131374.85,4,inusual
CLT52604,133233.2,2025-09-14,efectivo,automotriz,VIII_vehiculos,1,0,0,6,9,6,1,186320.63,3,inusual
CLT52604,84334.29,2025-10-11,efectivo,joyeria_metales,XI_joyeria,1,0,0,6,10,5,0,270654.92,4,inusual
CLT52610,131246.69,2025-01-03,transferencia_nacional,inmobiliaria,V_inmuebles,0,0,0,6,1,4,0,131246.69,1,relevante
CLT52610,3082.13,2025-01-07,tarjeta,traslado_valores,X_traslado_valores,0,0,1,6,1,1,0,134328.82,2,inusual
CLT52610,17919.8,2025-02-01,tarjeta,traslado_valores,X_traslado_valores,0,0,1,6,2,5,0,152248.62,3,inusual
CLT52610,128363.22,2025-02-21,tarjeta,automotriz,VIII_vehiculos,0,0,0,6,2,4,0,280611.83999999997,4,inusual
CLT52610,96386.69,2025-06-12,efectivo,traslado_valores,X_traslado_valores,1,0,1,6,6,3,0,376998.53,5,preocupante
CLT52610,28474.58,2025-08-19,transferencia_internacional,activos_virtuales,XVI_activos_virtuales,0,1,1,6,8,1,0,253224.49,3,preocupante
CLT52616,121567.42,2025-01-10,tarjeta,traslado_valores,X_traslado_valores,0,0,1,6,1,4,0,121567.42,1,inusual
CLT52616,25402.32,2025-02-09,efectivo,inmobiliaria,V_inmuebles,1,0,0,6,2,6,0,146969.74,2,relevante
CLT52616,27782.54,2025-03-27,tarjeta,traslado_valores,X_traslado_valores,0,0,1,6,3,3,0,174752.28,3,inusual
CLT52616,2583.69,2025-05-05,tarjeta,inmobiliaria,V_inmuebles,0,0,0,6,5,0,0,177335.97,4,inusual
CLT52616,43081.09,2025-09-16,tarjeta,joyeria_metales,XI_joyeria,0,0,0,6,9,1,1,73447.32,3,inusual
CLT52616,128894.51,2025-10-04,transferencia_nacional,traslado_valores,X_traslado_valores,0,0,1,6,10,5,0,174559.28999999998,3,inusual
CLT52622,87388.44,2024-12-11,transferencia_nacional,automotriz,VIII_vehiculos,0,0,0,3,12,2,0,87388.44,1,relevante
CLT52622,53994.89,2025-05-24,efectivo,joyeria_metales,XI_joyeria,1,0,0,3,5,5,0,141383.33000000002,2,relevante
CLT52622,11678.94,2025-10-20,transferencia_nacional,inmobiliaria,V_inmuebles,0,0,0,3,10,0,0,65673.83,2,relevante
CLT52624,71665.54,2025-02-16,tarjeta,activos_virtuales,XVI_activos_virtuales,0,0,1,1,2,6,1,71665.54,1,preocupante
CLT52647,98045.05,2025-05-17,tarjeta,automotriz,VIII_vehiculos,0,0,0,3,5,5,1,98045.05,1,relevante
CLT52647,4199583.02,2025-07-27,transferencia_internacional,automotriz,VIII_vehiculos,0,1,0,3,7,6,0,4297628.069999999,2,preocupante
CLT52647,35095.02,2025-10-20,transferencia_nacional,traslado_valores,X_traslado_valores,0,0,1,3,10,0,0,4332723.089999999,3,preocupante
CLT52655,86000.95,2025-06-25,transferencia_nacional,joyeria_metales,XI_joyeria,0,0,0,2,6,2,0,86000.95,1,relevante
CLT52655,152170.94,2025-07-16,efectivo,automotriz,VIII_vehiculos,1,0,0,2,7,2,1,238171.89,2,relevante
CLT52712,38007.47,2025-04-14,tarjeta,automotriz,VIII_vehiculos,0,0,0,3,4,0,1,38007.47,1,relevante
CLT52712,31193.04,2025-06-17,transferencia_nacional,automotriz,VIII_vehiculos,0,0,0,3,6,1,1,69200.51000000001,2,relevante
CLT52712,24574.73,2025-09-18,efectivo,traslado_valores,X_traslado_valores,1,0,1,3,9,3,0,93775.24,3,inusual
CLT52714,125031.18,2025-01-31,tarjeta,automotriz,VIII_vehiculos,0,0,0,3,1,4,0,125031.18,1,relevante
CLT52714,810.18,2025-04-01,tarjeta,inmobiliaria,V_inmuebles,0,0,0,3,4,1,0,125841.35999999999,2,relevante
CLT52714,66929.53,2025-09-19,tarjeta,inmobiliaria,V_inmuebles,0,0,0,3,9,4,0,67739.70999999999,2,relevante
CLT52746,101814.88,2025-09-04,transferencia_nacional,joyeria_metales,XI_joyeria,0,0,0,3,9,3,0,101814.88,1,relevante
CLT52746,93793.58,2025-10-04,efectivo,automotriz,VIII_vehiculos,1,0,0,3,10,5,0,195608.46000000002,2,relevante
CLT52746,156779.49,2025-11-02,transferencia_internacional,traslado_valores,X_traslado_valores,0,1,1,3,11,6,0,352387.95,3,inusual
CLT52762,140583.58,2025-01-25,transferencia_internacional,inmobiliaria,V_inmuebles,0,1,0,4,1,5,0,140583.58,1,inusual
CLT52762,91070.26,2025-05-22,efectivo,joyeria_metales,XI_joyeria,1,0,0,4,5,3,0,231653.83999999997,2,relevante
CLT52762,128226.52,2025-07-03,transferencia_internacional,joyeria_metales,XI_joyeria,0,1,0,4,7,3,0,359880.36,3,inusual
CLT52762,7179.55,2025-07-27,transferencia_nacional,joyeria_metales,XI_joyeria,0,0,0,4,7,6,0,226476.33,3,inusual
CLT52823,162643.91,2025-05-27,efectivo,joyeria_metales,XI_joyeria,1,0,0,3,5,1,0,162643.91,1,relevante
CLT52823,3974.65,2025-06-10,transferencia_internacional,automotriz,VIII_vehiculos,0,1,0,3,6,1,0,166618.56,2,inusual
CLT52823,16479.32,2025-09-02,transferencia_nacional,traslado_valores,X_traslado_valores,0,0,1,3,9,1,0,183097.88,3,inusual
CLT52827,71559.38,2024-12-18,tarjeta,joyeria_metales,XI_joyeria,0,0,0,1,12,2,0,71559.38,1,relevante
CLT52838,162188.48,2025-02-02,transferencia_internacional,traslado_valores,X_traslado_valores,0,1,1,1,2,6,0,162188.48,1,inusual
CLT52840,75790.77,2024-12-31,efectivo,automotriz,VIII_vehiculos,1,0,0,3,12,1,0,75790.77,1,relevante
CLT52840,131425.82,2025-04-27,transferencia_nacional,activos_virtuales,XVI_activos_virtuales,0,0,1,3,4,6,0,207216.59000000003,2,preocupante
CLT52840,26800.44,2025-08-19,tarjeta,activos_virtuales,XVI_activos_virtuales,0,0,1,3,8,1,0,158226.26,2,preocupante
CLT52898,510.06,2024-11-11,efectivo,automotriz,VIII_vehiculos,1,0,0,2,11,0,0,510.06,1,relevante
CLT52898,3369607.49,2025-06-03,transferencia_internacional,automotriz,VIII_vehiculos,0,1,0,2,6,1,0,3369607.49,1,preocupante
CLT52899,93320.29,2025-02-03,transferencia_internacional,traslado_valores,X_traslado_valores,0,1,1,3,2,0,0,93320.29,1,inusual
CLT52899,59769.08,2025-04-14,tarjeta,activos_virtuales,XVI_activos_virtuales,0,0,1,3,4,0,1,153089.37,2,preocupante
CLT52899,151856.31,2025-10-15,efectivo,automotriz,VIII_vehiculos,1,0,0,3,10,2,1,151856.31,1,relevante
CLT52906,26815.74,2024-11-30,transferencia_nacional,automotriz,VIII_vehiculos,0,0,0,3,11,5,0,26815.74,1,relevante
CLT52906,3081.47,2024-12-21,transferencia_nacional,inmobiliaria,V_inmuebles,0,0,0,3,12,5,0,29897.210000000003,2,relevante
CLT52906,148928.78,2025-07-04,transferencia_nacional,joyeria_metales,XI_joyeria,0,0,0,3,7,4,0,148928.78,1,relevante
CLT52914,62770.07,2024-12-12,transferencia_nacional,inmobiliaria,V_inmuebles,0,0,0,5,12,3,0,62770.07,1,relevante
CLT52914,7105.78,2025-01-28,transferencia_nacional,automotriz,VIII_vehiculos,0,0,0,5,1,1,0,69875.85,2,relevante
CLT52914,88094.22,2025-02-20,transferencia_nacional,inmobiliaria,V_inmuebles,0,0,0,5,2,3,0,157970.07,3,inusual
CLT52914,130863.19,2025-02-25,efectivo,joyeria_metales,XI_joyeria,1,0,0,5,2,1,0,288833.26,4,inusual
CLT52914,69780.48,2025-10-01,tarjeta,inmobiliaria,V_inmuebles,0,0,0,5,10,2,0,69780.48,1,relevante
CLT52917,26258.51,2025-05-06,transferencia_internacional,activos_virtuales,XVI_activos_virtuales,0,1,1,1,5,1,0,26258.51,1,preocupante
CLT52964,7069.91,2025-01-27,transferencia_nacional,inmobiliaria,V_inmuebles,0,0,0,3,1,0,0,7069.91,1,relevante
CLT52964,8886.85,2025-04-24,tarjeta,activos_virtuales,XVI_activos_virtuales,0,0,1,3,4,3,0,15956.76,2,inusual
CLT52964,32562.96,2025-05-21,tarjeta,automotriz,VIII_vehiculos,0,0,0,3,5,2,0,48519.72,3,inusual
CLT52981,7664.52,2025-05-24,efectivo,automotriz,VIII_vehiculos,1,0,0,2,5,5,0,7664.52,1,relevante
CLT52981,1653401.77,2025-10-08,tarjeta,traslado_valores,X_traslado_valores,0,0,1,2,10,2,0,1661066.29,2,preocupante
CLT52987,1138076.32,2024-12-14,tarjeta,automotriz,VIII_vehiculos,0,0,0,4,12,5,1,1138076.32,1,preocupante
CLT52987,162959.3,2025-04-16,transferencia_nacional,automotriz,VIII_vehiculos,0,0,0,4,4,2,1,1301035.62,2,preocupante
CLT52987,21752.78,2025-05-18,tarjeta,inmobiliaria,V_inmuebles,0,0,0,4,5,6,0,1322788.4000000001,3,preocupante
CLT52987,142334.34,2025-08-15,transferencia_nacional,automotriz,VIII_vehiculos,0,0,0,4,8,4,1,327046.42,3,inusual
CLT52992,4671.74,2024-12-02,efectivo,automotriz,VIII_vehiculos,1,0,0,7,12,0,0,4671.74,1,relevante
CLT52992,7226.4,2024-12-11,efectivo,joyeria_metales,XI_joyeria,1,0,0,7,12,2,0,11898.14,2,relevante
CLT52992,50646.83,2024-12-24,tarjeta,activos_virtuales,XVI_activos_virtuales,0,0,1,7,12,1,0,62544.97,3,preocupante
CLT52992,723.85,2025-01-18,transferencia_nacional,traslado_valores,X_traslado_valores,0,0,1,7,1,5,0,63268.82,4,inusual
CLT52992,79943.08,2025-05-20,efectivo,joyeria_metales,XI_joyeria,1,0,0,7,5,1,0,143211.9,5,inusual
CLT52992,46933.62,2025-07-07,efectivo,automotriz,VIII_vehiculos,1,0,0,7,7,0,0,127600.55000000002,3,inusual
CLT52992,63184.65,2025-08-13,transferencia_nacional,activos_virtuales,XVI_activos_virtuales,0,0,1,7,8,2,1,190061.35,3,preocupante
CLT53007,168258.75,2025-02-08,tarjeta,activos_virtuales,XVI_activos_virtuales,0,0,1,5,2,5,0,168258.75,1,preocupante
CLT53007,5395.56,2025-02-28,efectivo,joyeria_metales,XI_joyeria,1,0,0,5,2,4,0,173654.31,2,relevante
CLT53007,24099.24,2025-08-17,tarjeta,automotriz,VIII_vehiculos,0,0,0,5,8,6,1,29494.800000000003,2,relevante
CLT53007,99068.19,2025-09-12,tarjeta,activos_virtuales,XVI_activos_virtuales,0,0,1,5,9,4,0,123167.43000000001,2,preocupante
CLT53007,67672.7,2025-10-21,transferencia_nacional,inmobiliaria,V_inmuebles,0,0,0,5,10,1,0,190840.13,3,inusual
CLT53025,94358.95,2024-11-07,efectivo,activos_virtuales,XVI_activos_virtuales,1,0,1,5,11,3,0,94358.95,1,preocupante
CLT53025,3444.79,2025-03-04,transferencia_nacional,activos_virtuales,XVI_activos_virtuales,0,0,1,5,3,1,0,97803.73999999999,2,preocupante
CLT53025,122646.51,2025-03-06,tarjeta,joyeria_metales,XI_joyeria,0,0,0,5,3,3,0,220450.25,3,inusual
CLT53025,35202.93,2025-04-02,efectivo,activos_virtuales,XVI_activos_virtuales,1,0,1,5,4,2,0,255653.18,4,preocupante
CLT53025,91788.54,2025-07-02,tarjeta,automotriz,VIII_vehiculos,0,0,0,5,7,2,0,253082.76999999996,4,inusual
CLT53036,43754.08,2024-11-14,efectivo,automotriz,VIII_vehiculos,1,0,0,4,11,3,1,43754.08,1,relevante
CLT53036,114106.14,2025-02-18,tarjeta,traslado_valores,X_traslado_valores,0,0,1,4,2,1,0,157860.22,2,inusual
CLT53036,4199.27,2025-03-27,transferencia_nacional,traslado_valores,X_traslado_valores,0,0,1,4,3,3,0,162059.49,3,inusual
CLT53036,105794.2,2025-08-27,transferencia_nacional,traslado_valores,X_traslado_valores,0,0,1,4,8,2,0,109993.47,2,inusual
CLT53054,86715.44,2025-07-02,transferencia_nacional,automotriz,VIII_vehiculos,0,0,0,3,7,2,0,86715.44,1,relevante
CLT53054,3546132.41,2025-07-05,efectivo,inmobiliaria,V_inmuebles,1,0,0,3,7,5,0,3632847.85,2,preocupante
CLT53054,7927.27,2025-08-11,tarjeta,joyeria_metales,XI_joyeria,0,0,0,3,8,0,0,3640775.12,3,preocupante
CLT53064,68306.03,2024-11-25,tarjeta,activos_virtuales,XVI_activos_virtuales,0,0,1,3,11,0,0,68306.03,1,preocupante
CLT53064,2409.24,2025-06-17,transferencia_internacional,traslado_valores,X_traslado_valores,0,1,1,3,6,1,1,2409.24,1,inusual
CLT53064,25555.46,2025-08-11,efectivo,activos_virtuales,XVI_activos_virtuales,1,0,1,3,8,0,0,27964.699999999997,2,preocupante
CLT53065,206.45,2025-02-21,transferencia_nacional,activos_virtuales,XVI_activos_virtuales,0,0,1,5,2,4,0,206.45,1,inusual
CLT53065,62037.81,2025-04-05,efectivo,traslado_valores,X_traslado_valores,1,0,1,5,4,5,0,62244.259999999995,2,inusual
CLT53065,71964.5,2025-06-05,tarjeta,automotriz,VIII_vehiculos,0,0,0,5,6,3,0,134208.76,3,inusual
CLT53065,140999.33,2025-08-30,transferencia_nacional,inmobiliaria,V_inmuebles,0,0,0,5,8,5,0,275001.63999999996,3,inusual
CLT53065,5568.55,2025-10-13,efectivo,inmobiliaria,V_inmuebles,1,0,0,5,10,0,1,218532.37999999995,3,inusual
CLT53150,78319.67,2025-01-12,tarjeta,traslado_valores,X_traslado_valores,0,0,1,2,1,6,0,78319.67,1,inusual
CLT53150,31143.37,2025-06-20,tarjeta,automotriz,VIII_vehiculos,0,0,0,2,6,4,0,109463.04,2,relevante
CLT53160,46315.91,2024-11-09,efectivo,automotriz,VIII_vehiculos,1,0,0,3,11,5,0,46315.91,1,relevante
CLT53160,110942.58,2025-02-13,tarjeta,automotriz,VIII_vehiculos,0,0,0,3,2,3,1,157258.49,2,relevante
CLT53160,70556.81,2025-09-13,tarjeta,joyeria_metales,XI_joyeria,0,0,0,3,9,5,1,70556.81,1,relevante
CLT53193,2965.26,2025-01-25,tarjeta,inmobiliaria,V_inmuebles,0,0,0,5,1,5,0,2965.26,1,relevante
CLT53193,117999.42,2025-03-22,tarjeta,traslado_valores,X_traslado_valores,0,0,1,5,3,5,0,120964.68,2,inusual
CLT53193,91551.12,2025-04-10,transferencia_nacional,inmobiliaria,V_inmuebles,0,0,0,5,4,3,0,212515.8,3,inusual
CLT53193,39578.77,2025-06-17,efectivo,activos_virtuales,XVI_activos_virtuales,1,0,1,5,6,1,1,252094.56999999998,4,preocupante
CLT53193,75850.5,2025-08-21,transferencia_nacional,automotriz,VIII_vehiculos,0,0,0,5,8,3,0,324979.80999999994,4,inusual
CLT53204,66545.78,2024-11-19,transferencia_internacional,joyeria_metales,XI_joyeria,0,1,0,4,11,1,0,66545.78,1,inusual
CLT53204,103488.12,2024-12-19,tarjeta,activos_virtuales,XVI_activos_virtuales,0,0,1,4,12,3,0,170033.9,2,preocupante
CLT53204,36379.19,2025-02-22,transferencia_internacional,traslado_valores,X_traslado_valores,0,1,1,4,2,5,0,206413.09,3,inusual
CLT53204,2954655.67,2025-08-24,transferencia_nacional,inmobiliaria,V_inmuebles,0,0,0,4,8,6,0,2954655.67,1,preocupante
CLT53207,104617.25,2024-11-18,efectivo,automotriz,VIII_vehiculos,1,0,0,5,11,0,0,104617.25,1,relevante
CLT53207,6950.91,2024-12-19,transferencia_nacional,activos_virtuales,XVI_activos_virtuales,0,0,1,5,12,3,0,111568.16,2,preocupante
CLT53207,9091.46,2025-01-22,tarjeta,inmobiliaria,V_inmuebles,0,0,0,5,1,2,0,120659.62,3,inusual
CLT53207,58538.24,2025-02-09,efectivo,joyeria_metales,XI_joyeria,1,0,0,5,2,6,0,179197.86,4,inusual
CLT53207,2761.1,2025-08-08,tarjeta,activos_virtuales,XVI_activos_virtuales,0,0,1,5,8,4,0,2761.1,1,inusual
CLT53213,26035.73,2024-11-05,efectivo,automotriz,VIII_vehiculos,1,0,0,5,11,1,0,26035.73,1,relevante
CLT53213,43109.95,2024-11-29,efectivo,joyeria_metales,XI_joyeria,1,0,0,5,11,4,0,69145.68,2,relevante
CLT53213,48972.71,2025-01-08,efectivo,inmobiliaria,V_inmuebles,1,0,0,5,1,2,0,118118.38999999998,3,inusual
CLT53213,88929.29,2025-01-19,efectivo,traslado_valores,X_traslado_valores,1,0,1,5,1,6,0,207047.68,4,inusual
CLT53213,75872.76,2025-07-20,transferencia_nacional,automotriz,VIII_vehiculos,0,0,0,5,7,6,0,75872.76,1,relevante
CLT53228,132443.57,2024-11-25,tarjeta,traslado_valores,X_traslado_valores,0,0,1,4,11,0,0,132443.57,1,inusual
CLT53228,91089.63,2025-01-29,transferencia_internacional,traslado_valores,X_traslado_valores,0,1,1,4,1,2,0,223533.2,2,inusual
CLT53228,10021.11,2025-09-11,tarjeta,inmobiliaria,V_inmuebles,0,0,0,4,9,3,0,10021.11,1,relevante
CLT53228,2723982.81,2025-10-18,transferencia_nacional,traslado_valores,X_traslado_valores,0,0,1,4,10,5,0,2734003.92,2,preocupante
CLT53236,143105.87,2025-01-15,transferencia_nacional,inmobiliaria,V_inmuebles,0,0,0,4,1,2,1,143105.87,1,relevante
CLT53236,25286.11,2025-07-14,efectivo,traslado_valores,X_traslado_valores,1,0,1,4,7,0,1,25286.11,1,inusual
CLT53236,2824577.03,2025-09-14,transferencia_nacional,joyeria_metales,XI_joyeria,0,0,0,4,9,6,1,2849863.1399999997,2,preocupante
CLT53236,154975.87,2025-10-10,efectivo,traslado_valores,X_traslado_valores,1,0,1,4,10,4,0,3004839.01,3,preocupante
CLT53279,4003.16,2025-02-12,efectivo,joyeria_metales,XI_joyeria,1,0,0,4,2,2,0,4003.16,1,relevante
CLT53279,116069.18,2025-02-21,tarjeta,activos_virtuales,XVI_activos_virtuales,0,0,1,4,2,4,0,120072.34,2,preocupante
CLT53279,3309307.02,2025-02-26,efectivo,inmobiliaria,V_inmuebles,1,0,0,4,2,2,0,3429379.36,3,preocupante
CLT53279,21570.68,2025-07-14,efectivo,joyeria_metales,XI_joyeria,1,0,0,4,7,0,1,3450950.04,4,preocupante
CLT53283,24227.04,2024-11-18,efectivo,activos_virtuales,XVI_activos_virtuales,1,0,1,7,11,0,0,24227.04,1,preocupante
CLT53283,9902.09,2025-01-02,tarjeta,automotriz,VIII_vehiculos,0,0,0,7,1,3,0,34129.130000000005,2,relevante
CLT53283,18919.1,2025-03-01,transferencia_nacional,activos_virtuales,XVI_activos_virtuales,0,0,1,7,3,5,0,53048.229999999996,3,preocupante
CLT53283,2552168.43,2025-03-09,tarjeta,traslado_valores,X_traslado_valores,0,0,1,7,3,6,0,2605216.66,4,preocupante
CLT53283,98233.91,2025-05-26,transferencia_nacional,activos_virtuales,XVI_activos_virtuales,0,0,1,7,5,0,0,2679223.5300000003,4,preocupante
CLT53283,147588.16,2025-06-16,tarjeta,traslado_valores,X_traslado_valores,0,0,1,7,6,0,1,2826811.69,5,preocupante
CLT53283,11728.11,2025-10-01,transferencia_nacional,activos_virtuales,XVI_activos_virtuales,0,0,1,7,10,2,0,257550.18,3,preocupante
CLT53286,67587.53,2024-11-24,efectivo,traslado_valores,X_traslado_valores,1,0,1,4,11,6,0,67587.53,1,inusual
CLT53286,4940.61,2024-12-04,tarjeta,traslado_valores,X_traslado_valores,0,0,1,4,12,2,0,72528.14,2,inusual
CLT53286,7786.83,2025-03-25,efectivo,traslado_valores,X_traslado_valores,1,0,1,4,3,1,0,80314.97,3,inusual
CLT53286,2618.48,2025-05-20,tarjeta,automotriz,VIII_vehiculos,0,0,0,4,5,1,0,82933.45,4,inusual
CLT53288,99145.77,2025-02-25,tarjeta,inmobiliaria,V_inmuebles,0,0,0,6,2,1,0,99145.77,1,relevante
CLT53288,78674.41,2025-05-11,tarjeta,joyeria_metales,XI_joyeria,0,0,0,6,5,6,0,177820.18,2,relevante
CLT53288,152876.66,2025-07-02,tarjeta,traslado_valores,X_traslado_valores,0,0,1,6,7,2,0,330696.84,3,inusual
CLT53288,79446.59,2025-07-30,efectivo,traslado_valores,X_traslado_valores,1,0,1,6,7,2,0,410143.43000000005,4,preocupante
CLT53288,8904.98,2025-09-30,transferencia_nacional,traslado_valores,X_traslado_valores,0,0,1,6,9,1,0,319902.64,4,inusual
CLT53288,97893.84,2025-10-14,transferencia_internacional,joyeria_metales,XI_joyeria,0,1,0,6,10,1,1,417796.48,5,preocupante
CLT53292,81148.55,2025-01-02,tarjeta,automotriz,VIII_vehiculos,0,0,0,4,1,3,0,81148.55,1,relevante
CLT53292,164207.16,2025-04-17,transferencia_nacional,traslado_valores,X_traslado_valores,0,0,1,4,4,3,1,245355.71000000002,2,inusual
CLT53292,117467.9,2025-05-11,tarjeta,joyeria_metales,XI_joyeria,0,0,0,4,5,6,0,362823.61,3,inusual
CLT53292,36275.73,2025-07-29,efectivo,automotriz,VIII_vehiculos,1,0,0,4,7,1,0,317950.79,3,inusual
CLT53296,165243.25,2025-01-01,tarjeta,activos_virtuales,XVI_activos_virtuales,0,0,1,4,1,2,0,165243.25,1,preocupante
CLT53296,79041.03,2025-01-27,efectivo,traslado_valores,X_traslado_valores,1,0,1,4,1,0,0,244284.28,2,inusual
CLT53296,31686.32,2025-04-22,tarjeta,joyeria_metales,XI_joyeria,0,0,0,4,4,1,0,275970.6,3,inusual
CLT53296,61701.17,2025-06-16,tarjeta,activos_virtuales,XVI_activos_virtuales,0,0,1,4,6,0,1,337671.77,4,preocupante
CLT53309,95296.69,2024-12-22,efectivo,joyeria_metales,XI_joyeria,1,0,0,3,12,6,0,95296.69,1,relevante
CLT53309,118362.96,2025-05-09,transferencia_nacional,joyeria_metales,XI_joyeria,0,0,0,3,5,4,0,213659.65000000002,2,relevante
CLT53309,33415.69,2025-06-20,tarjeta,traslado_valores,X_traslado_valores,0,0,1,3,6,4,0,151778.65000000002,2,inusual
CLT53321,1922.01,2025-05-28,tarjeta,activos_virtuales,XVI_activos_virtuales,0,0,1,2,5,2,0,1922.01,1,inusual
CLT53321,57001.14,2025-10-25,efectivo,automotriz,VIII_vehiculos,1,0,0,2,10,5,0,58923.15,2,relevante
CLT53327,24708.63,2024-11-24,tarjeta,joyeria_metales,XI_joyeria,0,0,0,3,11,6,0,24708.63,1,relevante
CLT53327,74309.95,2025-02-27,efectivo,traslado_valores,X_traslado_valores,1,0,1,3,2,3,0,99018.58,2,inusual
