cliente_id,monto,fecha,tipo_operacion,sector_actividad,frecuencia_mensual,EsEfectivo,EsInternacional,SectorAltoRiesgo,fecha_dt,mes,dia_semana,fin_de_mes,quincena,MontoRelevante,EsEstructurada,fraccion,umbral_aviso_mxn,limite_efectivo_mxn,umbral_aviso_mxn_missing_cfg,limite_efectivo_mxn_missing_cfg,monto_6m,ops_6m,Acum6mAlcanzaAviso,clasificacion_lfpiorpi
CLT51224,4911179.47,2025-08-15,efectivo,transmision_dinero,6,1,0,0,2025-08-15,8,4,0,1,0,0,transmision_dinero,1000000000000.0,1000000000000.0,1,1,5070423.04,2,0,relevante
CLT51245,48601.26,2025-09-22,tarjeta,traslado_valores,2,0,0,1,2025-09-22,9,0,0,0,0,0,X_traslado_valores,363179.4,363179.4,0,0,48601.26,1,0,inusual
CLT51245,150331.98,2025-06-25,efectivo,arte_antiguedades,2,1,0,0,2025-06-25,6,2,0,0,0,0,arte_antiguedades,1000000000000.0,1000000000000.0,1,1,150331.98,1,0,relevante
CLT51347,35451.65,2025-06-14,transferencia_nacional,automotriz,5,0,0,0,2025-06-14,6,5,0,1,0,0,VIII_vehiculos,726358.8,363179.4,0,0,35451.65,1,0,relevante
CLT51347,192.17,2025-04-13,efectivo,joyeria_metales,5,1,0,0,2025-04-13,4,6,0,1,0,0,XI_joyeria,363179.4,363179.4,0,0,192.17,1,0,relevante
CLT51347,135922.07,2024-11-16,transferencia_nacional,activos_virtuales,5,0,0,1,2024-11-16,11,5,0,1,1,0,XVI_activos_virtuales,23759.4,1000000000000.0,0,1,135922.07,1,0,preocupante
CLT51347,58609.54,2025-07-25,tarjeta,casa_cambio,5,0,0,1,2025-07-25,7,4,0,0,0,0,casa_cambio,1000000000000.0,1000000000000.0,1,1,58609.54,1,0,inusual
CLT51347,65847.01,2024-12-27,tarjeta,transmision_dinero,5,0,0,0,2024-12-27,12,4,0,0,0,0,transmision_dinero,1000000000000.0,1000000000000.0,1,1,65847.01,1,0,relevante
CLT51359,65829.5,2025-03-19,transferencia_nacional,inmobiliaria,5,0,0,0,2025-03-19,3,2,0,0,0,0,V_inmuebles,907948.5,907948.5,0,0,65829.5,1,0,relevante
CLT51359,79683.64,2025-10-02,tarjeta,inmobiliaria,5,0,0,0,2025-10-02,10,3,0,0,0,0,V_inmuebles,907948.5,907948.5,0,0,79683.64,1,0,relevante
CLT51359,75583.36,2025-04-08,efectivo,traslado_valores,5,1,0,1,2025-04-08,4,1,0,0,0,0,X_traslado_valores,363179.4,363179.4,0,0,75583.36,1,0,inusual
CLT51359,777.66,2025-01-23,efectivo,notaria,5,1,0,0,2025-01-23,1,3,0,0,0,0,notaria,1000000000000.0,1000000000000.0,1,1,777.66,1,0,relevante
CLT51359,4566.19,2025-01-14,transferencia_nacional,servicios_financieros,5,0,0,0,2025-01-14,1,1,0,1,0,0,servicios_financieros,1000000000000.0,1000000000000.0,1,1,4566.19,1,0,relevante
CLT51441,134379.38,2025-03-31,tarjeta,inmobiliaria,6,0,0,0,2025-03-31,3,0,1,0,0,0,V_inmuebles,907948.5,907948.5,0,0,134379.38,1,0,relevante
CLT51441,90410.95,2025-07-23,efectivo,inmobiliaria,6,1,0,0,2025-07-23,7,2,0,0,0,0,V_inmuebles,907948.5,907948.5,0,0,224790.33000000002,2,0,relevante
CLT51441,169073.17,2025-09-15,efectivo,inmobiliaria,6,1,0,0,2025-09-15,9,0,0,1,0,0,V_inmuebles,907948.5,907948.5,0,0,393863.5,3,0,relevante
CLT51441,19676.23,2025-09-29,tarjeta,joyeria_metales,6,0,0,0,2025-09-29,9,0,0,0,0,0,XI_joyeria,363179.4,363179.4,0,0,19676.23,1,0,relevante
CLT51441,50347.6,2025-01-19,tarjeta,arte_antiguedades,6,0,0,0,2025-01-19,1,6,0,0,0,0,arte_antiguedades,1000000000000.0,1000000000000.0,1,1,50347.6,1,0,relevante
CLT51441,24263.85,2025-01-12,efectivo,servicios_financieros,6,1,0,0,2025-01-12,1,6,0,0,0,0,servicios_financieros,1000000000000.0,1000000000000.0,1,1,24263.85,1,0,relevante
CLT51467,7306.6,2025-02-08,efectivo,automotriz,6,1,0,0,2025-02-08,2,5,0,0,0,0,VIII_vehiculos,726358.8,363179.4,0,0,7306.6,1,0,relevante
CLT51467,37205.63,2025-03-23,efectivo,inmobiliaria,6,1,0,0,2025-03-23,3,6,0,0,0,0,V_inmuebles,907948.5,907948.5,0,0,37205.63,1,0,relevante
CLT51467,40348.61,2025-08-28,tarjeta,inmobiliaria,6,0,0,0,2025-08-28,8,3,0,0,0,0,V_inmuebles,907948.5,907948.5,0,0,77554.23999999999,2,0,relevante
CLT51467,120783.05,2025-03-13,tarjeta,joyeria_metales,6,0,0,0,2025-03-13,3,3,0,1,0,0,XI_joyeria,363179.4,363179.4,0,0,120783.05,1,0,relevante
CLT51467,8164.79,2024-12-02,transferencia_nacional,traslado_valores,6,0,0,1,2024-12-02,12,0,0,0,0,0,X_traslado_valores,363179.4,363179.4,0,0,8164.79,1,0,inusual
CLT51467,54028.96,2025-04-16,tarjeta,casa_cambio,6,0,0,1,2025-04-16,4,2,0,1,0,0,casa_cambio,1000000000000.0,1000000000000.0,1,1,54028.96,1,0,inusual
CLT51505,7802.45,2025-08-07,tarjeta,joyeria_metales,3,0,0,0,2025-08-07,8,3,0,0,0,0,XI_joyeria,363179.4,363179.4,0,0,7802.45,1,0,relevante
CLT51505,104463.96,2025-04-24,transferencia_internacional,activos_virtuales,3,0,1,1,2025-04-24,4,3,0,0,1,0,XVI_activos_virtuales,23759.4,1000000000000.0,0,1,104463.96,1,0,preocupante
CLT51505,38504.06,2025-03-29,transferencia_nacional,transmision_dinero,3,0,0,0,2025-03-29,3,5,0,0,0,0,transmision_dinero,1000000000000.0,1000000000000.0,1,1,38504.06,1,0,relevante
CLT51588,1376.89,2025-02-11,transferencia_internacional,transmision_dinero,1,0,1,0,2025-02-11,2,1,0,0,0,0,transmision_dinero,1000000000000.0,1000000000000.0,1,1,1376.89,1,0,inusual
CLT51704,152805.56,2025-02-26,efectivo,casa_cambio,3,1,0,1,2025-02-26,2,2,0,0,0,0,casa_cambio,1000000000000.0,1000000000000.0,1,1,152805.56,1,0,inusual
CLT51704,4116029.73,2025-06-15,tarjeta,casa_cambio,3,0,0,1,2025-06-15,6,6,0,1,0,0,casa_cambio,1000000000000.0,1000000000000.0,1,1,4268835.29,2,0,inusual
CLT51704,90149.3,2025-01-03,transferencia_nacional,servicios_financieros,3,0,0,0,2025-01-03,1,4,0,0,0,0,servicios_financieros,1000000000000.0,1000000000000.0,1,1,90149.3,1,0,relevante
CLT52081,23127.18,2025-08-07,efectivo,joyeria_metales,3,1,0,0,2025-08-07,8,3,0,0,0,0,XI_joyeria,363179.4,363179.4,0,0,23127.18,1,0,relevante
CLT52081,107888.74,2025-10-05,efectivo,casa_cambio,3,1,0,1,2025-10-05,10,6,0,0,0,0,casa_cambio,1000000000000.0,1000000000000.0,1,1,107888.74,1,0,inusual
CLT52081,63670.08,2025-08-08,transferencia_nacional,notaria,3,0,0,0,2025-08-08,8,4,0,0,0,0,notaria,1000000000000.0,1000000000000.0,1,1,63670.08,1,0,relevante
CLT52176,30807.23,2025-10-07,transferencia_nacional,inmobiliaria,3,0,0,0,2025-10-07,10,1,0,0,0,0,V_inmuebles,907948.5,907948.5,0,0,30807.23,1,0,relevante
CLT52176,1964759.61,2025-03-02,transferencia_nacional,joyeria_metales,3,0,0,0,2025-03-02,3,6,0,0,1,0,XI_joyeria,363179.4,363179.4,0,0,1964759.61,1,0,preocupante
CLT52176,25805.24,2025-09-22,transferencia_nacional,arte_antiguedades,3,0,0,0,2025-09-22,9,0,0,0,0,0,arte_antiguedades,1000000000000.0,1000000000000.0,1,1,25805.24,1,0,relevante
CLT52219,129831.75,2025-06-20,transferencia_internacional,traslado_valores,5,0,1,1,2025-06-20,6,4,0,0,0,0,X_traslado_valores,363179.4,363179.4,0,0,129831.75,1,0,inusual
CLT52219,8766.1,2024-12-28,efectivo,arte_antiguedades,5,1,0,0,2024-12-28,12,5,0,0,0,0,arte_antiguedades,1000000000000.0,1000000000000.0,1,1,8766.1,1,0,relevante
CLT52219,34503.71,2025-03-07,tarjeta,arte_antiguedades,5,0,0,0,2025-03-07,3,4,0,0,0,0,arte_antiguedades,1000000000000.0,1000000000000.0,1,1,43269.81,2,0,relevante
CLT52219,71684.41,2025-06-05,tarjeta,arte_antiguedades,5,0,0,0,2025-06-05,6,3,0,0,0,0,arte_antiguedades,1000000000000.0,1000000000000.0,1,1,114954.22,3,0,relevante
CLT52219,65641.4,2025-07-08,tarjeta,casa_cambio,5,0,0,1,2025-07-08,7,1,0,0,0,0,casa_cambio,1000000000000.0,1000000000000.0,1,1,65641.4,1,0,inusual
CLT52237,71619.39,2025-02-17,transferencia_nacional,automotriz,3,0,0,0,2025-02-17,2,0,0,1,0,0,VIII_vehiculos,726358.8,363179.4,0,0,71619.39,1,0,relevante
CLT52237,1914802.7,2025-02-03,transferencia_nacional,notaria,3,0,0,0,2025-02-03,2,0,0,0,0,0,notaria,1000000000000.0,1000000000000.0,1,1,1914802.7,1,0,relevante
CLT52237,141528.38,2025-03-29,tarjeta,servicios_financieros,3,0,0,0,2025-03-29,3,5,0,0,0,0,servicios_financieros,1000000000000.0,1000000000000.0,1,1,141528.38,1,0,relevante
CLT52245,34151.71,2025-02-15,efectivo,casa_cambio,1,1,0,1,2025-02-15,2,5,0,1,0,0,casa_cambio,1000000000000.0,1000000000000.0,1,1,34151.71,1,0,inusual
CLT52247,61491.07,2025-08-13,tarjeta,activos_virtuales,2,0,0,1,2025-08-13,8,2,0,1,1,0,XVI_activos_virtuales,23759.4,1000000000000.0,0,1,61491.07,1,0,preocupante
CLT52247,131480.33,2025-06-02,transferencia_nacional,servicios_financieros,2,0,0,0,2025-06-02,6,0,0,0,0,0,servicios_financieros,1000000000000.0,1000000000000.0,1,1,131480.33,1,0,relevante
CLT52372,4386.43,2025-05-06,tarjeta,arte_antiguedades,2,0,0,0,2025-05-06,5,1,0,0,0,0,arte_antiguedades,1000000000000.0,1000000000000.0,1,1,4386.43,1,0,relevante
CLT52372,7921.3,2025-09-24,tarjeta,arte_antiguedades,2,0,0,0,2025-09-24,9,2,0,0,0,0,arte_antiguedades,1000000000000.0,1000000000000.0,1,1,12307.73,2,0,relevante
CLT52437,1069990.69,2025-04-21,transferencia_nacional,joyeria_metales,1,0,0,0,2025-04-21,4,0,0,0,1,0,XI_joyeria,363179.4,363179.4,0,0,1069990.69,1,0,preocupante
CLT52487,9701.8,2025-04-09,efectivo,inmobiliaria,4,1,0,0,2025-04-09,4,2,0,0,0,0,V_inmuebles,907948.5,907948.5,0,0,9701.8,1,0,relevante
CLT52487,135700.78,2025-02-05,efectivo,activos_virtuales,4,1,0,1,2025-02-05,2,2,0,0,1,0,XVI_activos_virtuales,23759.4,1000000000000.0,0,1,135700.78,1,0,preocupante
CLT52487,54306.52,2025-01-07,transferencia_internacional,arte_antiguedades,4,0,1,0,2025-01-07,1,1,0,0,0,0,arte_antiguedades,1000000000000.0,1000000000000.0,1,1,54306.52,1,0,inusual
CLT52487,5242.54,2025-04-13,efectivo,servicios_financieros,4,1,0,0,2025-04-13,4,6,0,1,0,0,servicios_financieros,1000000000000.0,1000000000000.0,1,1,5242.54,1,0,relevante
CLT52504,147208.72,2025-10-23,transferencia_internacional,activos_virtuales,3,0,1,1,2025-10-23,10,3,0,0,1,0,XVI_activos_virtuales,23759.4,1000000000000.0,0,1,147208.72,1,0,preocupante
CLT52504,41818.0,2024-12-07,transferencia_nacional,notaria,3,0,0,0,2024-12-07,12,5,0,0,0,0,notaria,1000000000000.0,1000000000000.0,1,1,41818.0,1,0,relevante
CLT52504,1482.55,2025-09-18,transferencia_nacional,transmision_dinero,3,0,0,0,2025-09-18,9,3,0,0,0,0,transmision_dinero,1000000000000.0,1000000000000.0,1,1,1482.55,1,0,relevante
CLT52516,111598.42,2025-05-28,transferencia_nacional,inmobiliaria,2,0,0,0,2025-05-28,5,2,0,0,0,0,V_inmuebles,907948.5,907948.5,0,0,111598.42,1,0,relevante
CLT52516,55654.87,2024-12-24,transferencia_nacional,casa_cambio,2,0,0,1,2024-12-24,12,1,0,0,0,0,casa_cambio,1000000000000.0,1000000000000.0,1,1,55654.87,1,0,inusual
CLT52600,57761.86,2025-01-06,transferencia_internacional,automotriz,9,0,1,0,2025-01-06,1,0,0,0,0,0,VIII_vehiculos,726358.8,363179.4,0,0,57761.86,1,0,inusual
CLT52600,5253.15,2025-05-27,efectivo,joyeria_metales,9,1,0,0,2025-05-27,5,1,0,0,0,0,XI_joyeria,363179.4,363179.4,0,0,5253.15,1,0,relevante
CLT52600,3916.57,2025-06-24,efectivo,joyeria_metales,9,1,0,0,2025-06-24,6,1,0,0,0,0,XI_joyeria,363179.4,363179.4,0,0,9169.72,2,0,relevante
CLT52600,160166.08,2025-08-24,tarjeta,activos_virtuales,9,0,0,1,2025-08-24,8,6,0,0,1,0,XVI_activos_virtuales,23759.4,1000000000000.0,0,1,160166.08,1,0,preocupante
CLT52600,11084.27,2025-04-05,efectivo,traslado_valores,9,1,0,1,2025-04-05,4,5,0,0,0,0,X_traslado_valores,363179.4,363179.4,0,0,11084.27,1,0,inusual
CLT52600,4326.26,2024-12-14,transferencia_nacional,arte_antiguedades,9,0,0,0,2024-12-14,12,5,0,1,0,0,arte_antiguedades,1000000000000.0,1000000000000.0,1,1,4326.26,1,0,relevante
CLT52600,37515.43,2024-12-30,tarjeta,arte_antiguedades,9,0,0,0,2024-12-30,12,0,0,0,0,0,arte_antiguedades,1000000000000.0,1000000000000.0,1,1,41841.69,2,0,relevante
CLT52600,87099.03,2024-12-13,tarjeta,casa_cambio,9,0,0,1,2024-12-13,12,4,0,1,0,0,casa_cambio,1000000000000.0,1000000000000.0,1,1,87099.03,1,0,inusual
CLT52600,29381.52,2025-09-02,transferencia_nacional,casa_cambio,9,0,0,1,2025-09-02,9,1,0,0,0,0,casa_cambio,1000000000000.0,1000000000000.0,1,1,29381.52,1,0,inusual
CLT52622,6857.07,2025-04-17,tarjeta,servicios_financieros,3,0,0,0,2025-04-17,4,3,0,1,0,0,servicios_financieros,1000000000000.0,1000000000000.0,1,1,6857.07,1,0,relevante
CLT52622,4353.6,2025-07-17,tarjeta,servicios_financieros,3,0,0,0,2025-07-17,7,3,0,1,0,0,servicios_financieros,1000000000000.0,1000000000000.0,1,1,11210.67,2,0,relevante
CLT52622,1297.51,2025-04-17,transferencia_nacional,transmision_dinero,3,0,0,0,2025-04-17,4,3,0,1,0,0,transmision_dinero,1000000000000.0,1000000000000.0,1,1,1297.51,1,0,relevante
CLT52753,164040.57,2025-08-29,efectivo,traslado_valores,1,1,0,1,2025-08-29,8,4,0,0,0,0,X_traslado_valores,363179.4,363179.4,0,0,164040.57,1,0,inusual
CLT52823,26128.43,2025-01-07,tarjeta,automotriz,3,0,0,0,2025-01-07,1,1,0,0,0,0,VIII_vehiculos,726358.8,363179.4,0,0,26128.43,1,0,relevante
CLT52823,72486.54,2025-07-27,transferencia_nacional,inmobiliaria,3,0,0,0,2025-07-27,7,6,0,0,0,0,V_inmuebles,907948.5,907948.5,0,0,72486.54,1,0,relevante
CLT52823,138654.5,2025-10-07,efectivo,joyeria_metales,3,1,0,0,2025-10-07,10,1,0,0,0,0,XI_joyeria,363179.4,363179.4,0,0,138654.5,1,0,relevante
CLT52840,5237.01,2025-04-09,transferencia_internacional,activos_virtuales,4,0,1,1,2025-04-09,4,2,0,0,0,0,XVI_activos_virtuales,23759.4,1000000000000.0,0,1,5237.01,1,0,inusual
CLT52840,10820.44,2025-10-20,transferencia_nacional,activos_virtuales,4,0,0,1,2025-10-20,10,0,0,0,0,0,XVI_activos_virtuales,23759.4,1000000000000.0,0,1,10820.44,1,0,inusual
CLT52840,131869.54,2025-05-11,transferencia_nacional,arte_antiguedades,4,0,0,0,2025-05-11,5,6,0,0,0,0,arte_antiguedades,1000000000000.0,1000000000000.0,1,1,131869.54,1,0,relevante
CLT52840,41537.89,2025-08-20,transferencia_internacional,servicios_financieros,4,0,1,0,2025-08-20,8,2,0,0,0,0,servicios_financieros,1000000000000.0,1000000000000.0,1,1,41537.89,1,0,inusual
CLT52906,106536.74,2025-05-12,tarjeta,traslado_valores,1,0,0,1,2025-05-12,5,0,0,0,0,0,X_traslado_valores,363179.4,363179.4,0,0,106536.74,1,0,inusual
CLT52992,39016.48,2025-05-21,transferencia_nacional,inmobiliaria,3,0,0,0,2025-05-21,5,2,0,0,0,0,V_inmuebles,907948.5,907948.5,0,0,39016.48,1,0,relevante
CLT52992,48318.84,2025-06-19,tarjeta,inmobiliaria,3,0,0,0,2025-06-19,6,3,0,0,0,0,V_inmuebles,907948.5,907948.5,0,0,87335.32,2,0,relevante
CLT52992,47262.2,2024-12-18,tarjeta,casa_cambio,3,0,0,1,2024-12-18,12,2,0,0,0,0,casa_cambio,1000000000000.0,1000000000000.0,1,1,47262.2,1,0,inusual
CLT53025,156789.41,2025-07-31,tarjeta,arte_antiguedades,2,0,0,0,2025-07-31,7,3,1,0,0,0,arte_antiguedades,1000000000000.0,1000000000000.0,1,1,156789.41,1,0,relevante
CLT53025,3740.31,2025-04-23,transferencia_nacional,notaria,2,0,0,0,2025-04-23,4,2,0,0,0,0,notaria,1000000000000.0,1000000000000.0,1,1,3740.31,1,0,relevante
CLT53064,7089.98,2025-09-15,tarjeta,inmobiliaria,6,0,0,0,2025-09-15,9,0,0,1,0,0,V_inmuebles,907948.5,907948.5,0,0,7089.98,1,0,relevante
CLT53064,1545091.19,2025-05-09,transferencia_nacional,joyeria_metales,6,0,0,0,2025-05-09,5,4,0,0,1,0,XI_joyeria,363179.4,363179.4,0,0,1545091.19,1,0,preocupante
CLT53064,105288.95,2025-09-04,tarjeta,traslado_valores,6,0,0,1,2025-09-04,9,3,0,0,0,0,X_traslado_valores,363179.4,363179.4,0,0,105288.95,1,0,inusual
CLT53064,159856.68,2025-03-04,efectivo,arte_antiguedades,6,1,0,0,2025-03-04,3,1,0,0,0,0,arte_antiguedades,1000000000000.0,1000000000000.0,1,1,159856.68,1,0,relevante
CLT53064,29624.54,2025-07-19,tarjeta,arte_antiguedades,6,0,0,0,2025-07-19,7,5,0,0,0,0,arte_antiguedades,1000000000000.0,1000000000000.0,1,1,189481.22,2,0,relevante
CLT53064,63162.05,2025-09-26,tarjeta,casa_cambio,6,0,0,1,2025-09-26,9,4,0,0,0,0,casa_cambio,1000000000000.0,1000000000000.0,1,1,63162.05,1,0,inusual
CLT53065,98121.4,2025-09-23,transferencia_internacional,activos_virtuales,2,0,1,1,2025-09-23,9,1,0,0,1,0,XVI_activos_virtuales,23759.4,1000000000000.0,0,1,98121.4,1,0,preocupante
CLT53065,2184.02,2025-04-18,tarjeta,servicios_financieros,2,0,0,0,2025-04-18,4,4,0,0,0,0,servicios_financieros,1000000000000.0,1000000000000.0,1,1,2184.02,1,0,relevante
CLT53228,1219.75,2024-11-24,efectivo,inmobiliaria,8,1,0,0,2024-11-24,11,6,0,0,0,0,V_inmuebles,907948.5,907948.5,0,0,1219.75,1,0,relevante
CLT53228,1737714.92,2025-01-25,tarjeta,activos_virtuales,8,0,0,1,2025-01-25,1,5,0,0,1,0,XVI_activos_virtuales,23759.4,1000000000000.0,0,1,1737714.92,1,0,preocupante
CLT53228,993192.37,2025-09-09,transferencia_nacional,activos_virtuales,8,0,0,1,2025-09-09,9,1,0,0,1,0,XVI_activos_virtuales,23759.4,1000000000000.0,0,1,993192.37,1,0,preocupante
CLT53228,169880.49,2024-11-20,tarjeta,casa_cambio,8,0,0,1,2024-11-20,11,2,0,0,0,0,casa_cambio,1000000000000.0,1000000000000.0,1,1,169880.49,1,0,inusual
CLT53228,114608.84,2025-07-22,transferencia_nacional,casa_cambio,8,0,0,1,2025-07-22,7,1,0,0,0,0,casa_cambio,1000000000000.0,1000000000000.0,1,1,114608.84,1,0,inusual
CLT53228,76957.52,2025-09-02,efectivo,servicios_financieros,8,1,0,0,2025-09-02,9,1,0,0,0,0,servicios_financieros,1000000000000.0,1000000000000.0,1,1,76957.52,1,0,relevante
CLT53228,97835.06,2025-06-20,transferencia_nacional,transmision_dinero,8,0,0,0,2025-06-20,6,4,0,0,0,0,transmision_dinero,1000000000000.0,1000000000000.0,1,1,97835.06,1,0,relevante
CLT53228,91798.17,2025-08-03,efectivo,transmision_dinero,8,1,0,0,2025-08-03,8,6,0,0,0,0,transmision_dinero,1000000000000.0,1000000000000.0,1,1,189633.22999999998,2,0,relevante
CLT53279,22727.01,2025-09-05,transferencia_internacional,automotriz,2,0,1,0,2025-09-05,9,4,0,0,0,0,VIII_vehiculos,726358.8,363179.4,0,0,22727.01,1,0,inusual
CLT53279,85126.32,2024-12-08,efectivo,arte_antiguedades,2,1,0,0,2024-12-08,12,6,0,0,0,0,arte_antiguedades,1000000000000.0,1000000000000.0,1,1,85126.32,1,0,relevante
CLT53309,166289.09,2025-05-27,efectivo,automotriz,7,1,0,0,2025-05-27,5,1,0,0,0,0,VIII_vehiculos,726358.8,363179.4,0,0,166289.09,1,0,relevante
CLT53309,50491.37,2025-01-16,tarjeta,casa_cambio,7,0,0,1,2025-01-16,1,3,0,1,0,0,casa_cambio,1000000000000.0,1000000000000.0,1,1,50491.37,1,0,inusual
CLT53309,31338.44,2025-01-24,tarjeta,notaria,7,0,0,0,2025-01-24,1,4,0,0,0,0,notaria,1000000000000.0,1000000000000.0,1,1,31338.44,1,0,relevante
CLT53309,27531.94,2025-01-27,transferencia_nacional,notaria,7,0,0,0,2025-01-27,1,0,0,0,0,0,notaria,1000000000000.0,1000000000000.0,1,1,58870.38,2,0,relevante
CLT53309,12614.65,2025-01-17,transferencia_nacional,servicios_financieros,7,0,0,0,2025-01-17,1,4,0,1,0,0,servicios_financieros,1000000000000.0,1000000000000.0,1,1,12614.65,1,0,relevante
CLT53309,168741.82,2025-03-02,efectivo,servicios_financieros,7,1,0,0,2025-03-02,3,6,0,0,0,0,servicios_financieros,1000000000000.0,1000000000000.0,1,1,181356.47,2,0,relevante
CLT53309,105552.62,2025-10-08,transferencia_nacional,transmision_dinero,7,0,0,0,2025-10-08,10,2,0,0,0,0,transmision_dinero,1000000000000.0,1000000000000.0,1,1,105552.62,1,0,relevante
CLT53357,121036.57,2025-05-13,efectivo,automotriz,3,1,0,0,2025-05-13,5,1,0,1,0,0,VIII_vehiculos,726358.8,363179.4,0,0,121036.57,1,0,relevante
CLT53357,151458.72,2025-02-27,efectivo,joyeria_metales,3,1,0,0,2025-02-27,2,3,0,0,0,0,XI_joyeria,363179.4,363179.4,0,0,151458.72,1,0,relevante
CLT53357,7085.19,2025-09-20,transferencia_nacional,arte_antiguedades,3,0,0,0,2025-09-20,9,5,0,0,0,0,arte_antiguedades,1000000000000.0,1000000000000.0,1,1,7085.19,1,0,relevante
CLT53369,15300.99,2025-10-26,tarjeta,automotriz,4,0,0,0,2025-10-26,10,6,0,0,0,0,VIII_vehiculos,726358.8,363179.4,0,0,15300.99,1,0,relevante
CLT53369,20843.85,2025-08-23,tarjeta,inmobiliaria,4,0,0,0,2025-08-23,8,5,0,0,0,0,V_inmuebles,907948.5,907948.5,0,0,20843.85,1,0,relevante
CLT53369,46449.37,2025-04-08,transferencia_nacional,casa_cambio,4,0,0,1,2025-04-08,4,1,0,0,0,0,casa_cambio,1000000000000.0,1000000000000.0,1,1,46449.37,1,0,inusual
CLT53369,22480.05,2025-10-13,tarjeta,casa_cambio,4,0,0,1,2025-10-13,10,0,0,1,0,0,casa_cambio,1000000000000.0,1000000000000.0,1,1,22480.05,1,0,inusual
CLT53404,87498.14,2025-06-12,transferencia_internacional,automotriz,7,0,1,0,2025-06-12,6,3,0,0,0,0,VIII_vehiculos,726358.8,363179.4,0,0,87498.14,1,0,inusual
CLT53404,12184.41,2025-02-21,transferencia_nacional,joyeria_metales,7,0,0,0,2025-02-21,2,4,0,0,0,0,XI_joyeria,363179.4,363179.4,0,0,12184.41,1,0,relevante
CLT53404,4837.43,2025-10-07,tarjeta,joyeria_metales,7,0,0,0,2025-10-07,10,1,0,0,0,0,XI_joyeria,363179.4,363179.4,0,0,4837.43,1,0,relevante
CLT53404,92578.22,2025-08-26,tarjeta,traslado_valores,7,0,0,1,2025-08-26,8,1,0,0,0,0,X_traslado_valores,363179.4,363179.4,0,0,92578.22,1,0,inusual
CLT53404,3879596.75,2025-08-17,tarjeta,arte_antiguedades,7,0,0,0,2025-08-17,8,6,0,1,0,0,arte_antiguedades,1000000000000.0,1000000000000.0,1,1,3879596.75,1,0,relevante
CLT53404,9861.68,2025-06-13,efectivo,casa_cambio,7,1,0,1,2025-06-13,6,4,0,1,0,0,casa_cambio,1000000000000.0,1000000000000.0,1,1,9861.68,1,0,inusual
CLT53404,1189.51,2025-01-15,transferencia_nacional,notaria,7,0,0,0,2025-01-15,1,2,0,1,0,0,notaria,1000000000000.0,1000000000000.0,1,1,1189.51,1,0,relevante
CLT53515,163383.36,2025-09-02,transferencia_nacional,notaria,1,0,0,0,2025-09-02,9,1,0,0,0,0,notaria,1000000000000.0,1000000000000.0,1,1,163383.36,1,0,relevante
CLT53540,3492.19,2024-11-27,tarjeta,automotriz,5,0,0,0,2024-11-27,11,2,0,0,0,0,VIII_vehiculos,726358.8,363179.4,0,0,3492.19,1,0,relevante
CLT53540,73204.29,2025-03-11,efectivo,inmobiliaria,5,1,0,0,2025-03-11,3,1,0,0,0,0,V_inmuebles,907948.5,907948.5,0,0,73204.29,1,0,relevante
CLT53540,363873.24,2025-07-19,transferencia_nacional,joyeria_metales,5,0,0,0,2025-07-19,7,5,0,0,1,0,XI_joyeria,363179.4,363179.4,0,0,363873.24,1,0,preocupante
CLT53540,5584.53,2025-08-15,efectivo,arte_antiguedades,5,1,0,0,2025-08-15,8,4,0,1,0,0,arte_antiguedades,1000000000000.0,1000000000000.0,1,1,5584.53,1,0,relevante
CLT53540,6759.86,2025-09-11,transferencia_nacional,arte_antiguedades,5,0,0,0,2025-09-11,9,3,0,0,0,0,arte_antiguedades,1000000000000.0,1000000000000.0,1,1,12344.39,2,0,relevante
CLT53573,67388.16,2025-04-01,efectivo,joyeria_metales,5,1,0,0,2025-04-01,4,1,0,0,0,0,XI_joyeria,363179.4,363179.4,0,0,67388.16,1,0,relevante
CLT53573,29466.76,2025-08-06,tarjeta,traslado_valores,5,0,0,1,2025-08-06,8,2,0,0,0,0,X_traslado_valores,363179.4,363179.4,0,0,29466.76,1,0,inusual
CLT53573,75153.69,2025-05-27,efectivo,casa_cambio,5,1,0,1,2025-05-27,5,1,0,0,0,0,casa_cambio,1000000000000.0,1000000000000.0,1,1,75153.69,1,0,inusual
CLT53573,81384.77,2025-07-12,transferencia_internacional,servicios_financieros,5,0,1,0,2025-07-12,7,5,0,0,0,0,servicios_financieros,1000000000000.0,1000000000000.0,1,1,81384.77,1,0,inusual
CLT53573,8397.78,2024-12-20,efectivo,transmision_dinero,5,1,0,0,2024-12-20,12,4,0,0,0,0,transmision_dinero,1000000000000.0,1000000000000.0,1,1,8397.78,1,0,relevante
CLT53687,87408.45,2025-01-19,tarjeta,inmobiliaria,7,0,0,0,2025-01-19,1,6,0,0,0,0,V_inmuebles,907948.5,907948.5,0,0,87408.45,1,0,relevante
CLT53687,33803.12,2024-12-22,tarjeta,joyeria_metales,7,0,0,0,2024-12-22,12,6,0,0,0,0,XI_joyeria,363179.4,363179.4,0,0,33803.12,1,0,relevante
CLT53687,53177.85,2025-06-10,efectivo,joyeria_metales,7,1,0,0,2025-06-10,6,1,0,0,0,0,XI_joyeria,363179.4,363179.4,0,0,86980.97,2,0,relevante
